channel_id,name,url,subscribers,country,videos,views,status,reject_reason,description
UCC9p_q_Vt7UXhDOmm0GNing,ALPHA TECH EDU,https://www.youtube.com/@alphaedu-tech,674,KZ,202,146360,rejected,subscriber_out_of_range,"Добро пожаловать на официальный канал Alpha Education!  Здесь вы найдете лекции, мастер-классы и образовательный контент от ведущих специалистов в сфере IT, диз"
UC5l7RouTQ60oUjLjt1Nh-UQ,AI Revolution,https://www.youtube.com/@airevolutionx,552000,US,856,72696778,accepted,,"The ultimate AI media channel for the greatest advancements in artificial intelligence, where we break down complex concepts into digestible content.  📩 Brand D"
UCpTCQJ_dkjy5OUCVz-gH9Bw,¡A LAS VIVAS! ,https://www.youtube.com/@alasvivas6589,38100,MX,5741,29835499,accepted,,"Hola! A las vivas! Llegamos a YouTube!! Aquí encontrarás información interesante, noticias de espectáculos, entretenimiento, cine, series, televisión, teatro,  "
UC1a3McB7qPU3uEUDZCDWayA,MOAI,https://www.youtube.com/@moai-film,20,SG,30,18063,rejected,subscriber_out_of_range,"We create high-converting AI-powered videos for brands, coaches & businesses 🚀 Short-form ads, social content, product videos, explainers & more.  For any enqui"
UCo-PN28ES5I1oirx5R-775g,Prafulla Deori,https://www.youtube.com/@prafulladeori,26,IN,59,7979,rejected,subscriber_out_of_range,"I'm Prafulla Deori — a recruiter from Sibsagar, Assam.  13 years. Adobe. Ericsson. Cloudera. Cradlepoint. Startups across India.  I've hired hundreds of people,"
UCRr9tG_tyNNgWFQxfNUNIHg,Static Snow,https://www.youtube.com/@staticsnowman,16,RS,3,2092,rejected,subscriber_out_of_range,Everything about computers and programming  Business email: contact [at] staticsnow.com 
UCDdvqNht0lM0X5CQSYLWENQ,Skylar Sharma,https://www.youtube.com/@skylar_sharma,3900,IN,68,324452,accepted,,"AI Without the Hype – Just Honest Tech for Curious Humans""  Hi, I’m Skylar. I’m not here to sell you robot utopias or scare you with Terminator memes. Let’s cut"
UCsBEIXga0xdnhGJ318QSmQw,Matt,https://www.youtube.com/@campingandcoding,170,,88,137062,rejected,subscriber_out_of_range,"This channel is a place to talk about things that I enjoy, starting with the Great Outdoors and Computer Science."
UClOkRHBRUqyPCH_EjAL_tKA,Gyan GK TECH,https://www.youtube.com/@gyangktech,44100,IN,661,51883195,accepted,,"🙏Thanks For Visit On Our YouTube Channel And 🌹WELCOME   Hello Guyz ! 🌹स्वागत हैं आपका आपके अपने YouTube चैनल Gyan GK TECH पर, दोस्तों अपने इस channel  पर New Ga"
UCd43qZaCcRH0xmHDRSpfsKQ,ᏗᏝᎥ ᏦᏂᏗᏖᏖᏗᏦ,https://www.youtube.com/@alikhattak5,218000,PK,2425,290252663,accepted,,"Car repair tips & tricks in short videos. Learn easy DIY car fixes and save money.  Spark plug cleaning Engine coil checking Sensor testing (MAF, MAP, TPS) Brak"
UCaPHWiExfUWaKsUtENLCv5w,Business Today,https://www.youtube.com/@businesstoday,3020000,IN,38156,754112841,rejected,subscriber_out_of_range,"Tune in for the latest business news and insights on the Indian economy, stock markets, cryptocurrencies, consumer technology, real estate, bullion, automobiles"
UC71iark28AqGIoKqD74yf_w,Rayhan Tanjim,https://www.youtube.com/@rayhantanjim,678000,BD,867,59604682,accepted,,"I am Md. Tanjimul Kabir, I have Known as Rayhan Tanjim. I am an Electrical and Electronic Engineer. This channel is for several tutorials, Such as Microsoft Exc"
UCZydkJ7PUrJzxdljoIynqPw,YAR_LoveWorld,https://www.youtube.com/@yarfamily27918,165,,236,268406,rejected,subscriber_out_of_range,"Hello all 😍  Welcome to my you tube channel ❤️  YAR_LoveWOrld  I'm here to help you to study smarter,not harder.Here you can see the videos on a variety of topi"
UCNzmmEO1pMit_fc0kCLae3Q,VishalAI Edge,https://www.youtube.com/@vishalaiedge,5,IN,3,152,rejected,subscriber_out_of_range,"Welcome to VishalAI Edge – jahan AI aur Career Growth milte hain! 🤖📈  Agar aap AI Tools, AI News, Career Growth, Productivity Hacks aur Technology ke through ap"
UCJAzosI0s03MtI5v4-HL_Yg,Vibe with AI,https://www.youtube.com/@vibewithai-xyz,2310,PT,58,116289,accepted,,"Vibe with AI is a channel for founders, creators, and curious minds who want to turn ideas into reality using no-code, low-code, and AI-first tools.  I’m learni"
UClbUqz1w3qXA0E8u4q8hWgw,ai futur flow,https://www.youtube.com/@aifuturflow,43,,39,34324,rejected,subscriber_out_of_range,Building the future of voice with @tankots42 and @wisprflow 🎙️ Stop typing. Think faster. Flow better. ⚡ Follow us on Instagram: @tankots42 & @wisprflow Try Wis
UCmYjP4LkPPuDP-p-KBO_XAg,Agentic Amit,https://www.youtube.com/@agenticamit,877,,232,268771,rejected,subscriber_out_of_range,"AI Education with Dr. Amit, PhD! 🤖  https://agenticamit.com https://braindrip.blog "
UCpnoeFBLOmtYaUwg7z4EcHQ,MindBlitz,https://www.youtube.com/@mindbiltz-ai,32,US,31,9545,rejected,subscriber_out_of_range,"Short, explosive facts that blow your mind!   Like and Subscribe!!  "
UCZbJHjIN_Sv9AwlWAwPoIug,Jamie Cohen,https://www.youtube.com/@jamie_cohen,128,,203,59132,rejected,subscriber_out_of_range,Be Curious and Persist
UCJY2JIrkJ4a3lS1OxP-MFDg,AI Agility,https://www.youtube.com/@aiagility,125,US,420,42007,rejected,subscriber_out_of_range,"Welcome to AI Agility - where we transform AI anxiety into career advantage through practical training and real-world strategies.  I'm Matt Zembruski, your AI t"
UCyxNuLVwAO7O_54Appn3Dgg,AI Income Lab,https://www.youtube.com/@aiincomelabus,0,US,4,967,rejected,subscriber_out_of_range,"Welcome to AI Income Lab 🚀 Your ultimate destination for discovering how to make money online using the power of Artificial Intelligence. On this channel, we sh"
UCfqxt_Wqurp9RfIHthRjmOA,Techy_Search,https://www.youtube.com/@techy_search,1,,8,320,rejected,subscriber_out_of_range,"⚡ Tech explained fast. From AI tools and coding tricks to futuristic inventions and viral tech news, we break down complex technology into quick, easy-to-unders"
UCQybSjJl9kuvgnZ9RtkKu6w,Tom Gaddis | Smart AI Operators,https://www.youtube.com/@tomgaddis,6410,US,611,254487,accepted,,Tired of chasing clients? I'll show you how to make them come to you.  I'm Tom Gaddis. Former restaurant manager. Got fired in 2011. Created a prospecting metho
UCBKhdILeDie8iLkap216g7g,In Depth Tech Reviews,https://www.youtube.com/@idtr,200000,AE,776,42589345,accepted,,"In-depth reviews for everything tech, software updates, Google apps  updates, smartphone reviews, camera comparisons, virtual assistants comparisons & tips.  Fo"
UCXbDvSs45fGXrn9XsbjEk0g,College Eduventures,https://www.youtube.com/@collegeeduventures,235,IN,849,755207,rejected,subscriber_out_of_range,"College Eduventures is your one-stop destination for Computer Science & Engineering (CSE) learning, smart computer tricks, and brain-boosting content. 🚀  We cre"
UCNADbOXE3ygg58jiKqU2IfA,Tanay Kothari Clips,https://www.youtube.com/@voiceovertype,5,,11,8469,rejected,subscriber_out_of_range,Welcome to your ultimate hub for mastering Wispr Flow and unlocking the future of hyper-efficient digital communication. CRUSRD2B
UCz8QaiQxApLq8sLNcszYyJw,Firstpost,https://www.youtube.com/@firstpost,9560000,IN,87143,5650862770,rejected,subscriber_out_of_range,"At Firstpost, we focus on facts, keep the noise out and bring you stories from across the globe, viewing them through the Indian lens  We break down stories, we"
UCcE6O1pnKfqSZ4fnAP35Xpw,Code Rush,https://www.youtube.com/@coderush_ai,25,SE,996,17603,rejected,subscriber_out_of_range,⚡️ Your daily feed of cutting-edge AI breakthroughs & tech updates.
UCeZ2sk83Q_PdMXgzkOOQGVg,backdraft,https://www.youtube.com/@backdraft-m5s,0,,99,99,rejected,subscriber_out_of_range,Welcome to the channel   Trying to make money online but tired of guessing?  “Learn AI Affiliate Marketing for Beginners | Daily Lead Generation & Simple System
UCSrqEOJzmkM7q6vAnplg15g,Zoey Freelance ,https://www.youtube.com/@zoeyfreelance,0,,2,4,rejected,subscriber_out_of_range,"An AI human who reveals strange facts, mysteries, and unbelievable stories from around the world."
UCGidMHXeqRlZ2HqvtlWbl0w,Priyanka's Future AI,https://www.youtube.com/@priyankafutureai,29,,42,4187,rejected,subscriber_out_of_range,Namaste! Welcome to Priyanka's Future AI 🚀  Yahan milega AI ka pura future - ekdum simple Hindi me!  🎯 Channel par kya milega: ✅ Latest AI Tools ke tutorials - 
UC-1IGbU72nyTf5k7HtLj12Q,TREND BYTE,https://www.youtube.com/@trendbyte-r7b,8,,4,216,rejected,subscriber_out_of_range,"🚀 Welcome to TrendByte!  Stay ahead with the latest updates in AI, Technology, Gadgets, Smartphones, Apps, and Future Innovations.  At TrendByte, we bring you: "
UCBbj5eH7hMgrGEey3w95M4w,RichPulse AI,https://www.youtube.com/@richpulseai,0,US,2,7,rejected,subscriber_out_of_range,RichPulse AI delivers daily AI-powered financial intelligence  for the next generation of investors.  📈 Daily Market Updates | 💰 Investing Strategies |  🤖 AI Fi
UC6IJynH4SuryC8hCxa2CW-A,Leyla Greenhill | Launch Expert ,https://www.youtube.com/@leylagreenhill,328,,119,169346,rejected,subscriber_out_of_range,"I’m Leyla Greenhill — an entrepreneur, founder of Greenhill Media Group - largest backend operating company for your favourite influencers on social media, lead"
UCM2u6Uvi5XBBlh5GDv4otsg,Felicia Simon,https://www.youtube.com/@feliciasimon,181000,DE,750,13584620,accepted,,"Hey ✌️😀  hier findest Du Infos , Tricks und Anleitungen rund um Online Marketing...dabei gebe ich dir Tipps zu  📲 Instagram 🚀 TikTok 🎥 YouTube 🎬 Content erstell"
UCoBaFUmLRgc_-d-rkBCFyfQ,Autoline Network,https://www.youtube.com/@autolinedetroit,138000,US,7142,74292551,accepted,,"Daily global automotive news. Top auto executive interviews. Automotive insight & analysis. EV, AV & ICE technology, car sales & financial earnings, new car rev"
UCkft5sNHH_KqepzymSYBKiA,Bpro Club Ai & Skills ,https://www.youtube.com/@bproclub,35700,IN,41,27294,accepted,,"Bpro Club is a practical learning platform focused on AI skills, digital skills, and real-world earning for Bharat.  This channel is built for students, fresher"
UCDKQSoUUNT0VfvzQzP_g7zA,Level Up Daily!,https://www.youtube.com/@thelevelupdaily-improve,45,US,243,88408,rejected,subscriber_out_of_range,"🚀 Unlock Your Daily Potential!  Anime, AI tools, tech tips, and productivity hacks to level up your daily life. New Shorts daily!  🍥 Anime rankings, news & hidd"
UCiM5mF4UrV7v8y7nPEqk2Vg,Headline Shots,https://www.youtube.com/@headlineshots,14,IN,172,48686,rejected,subscriber_out_of_range,"Welcome to Headline Shots — your daily burst of news in under 60 seconds!  We deliver the top trending headlines of the day, covering everything from world even"
UCbfYPyITQ-7l4upoX8nvctg,Two Minute Papers,https://www.youtube.com/@twominutepapers,1820000,HU,1070,166482919,rejected,subscriber_out_of_range,What a time to be alive!
UCCIBqajMPkDhXJTvh7uipsw,Farooq Sheikh,https://www.youtube.com/@farooqsheikh-l2f,10,,15,9400,rejected,subscriber_out_of_range,
UCDMRj2UMCY4Jp49Waf_2X9g,MarketBeat,https://www.youtube.com/@marketbeatmedia,660000,US,1076,32983498,accepted,,"MarketBeat is your go-to resource for stock analysis, market insights, and education. Whether you're a seasoned investor or just starting your journey, we provi"
UC5Wz4fFacYuON6IKbhSa7Zw,MattVidPro,https://www.youtube.com/@mattvidpro,300000,US,688,42720423,accepted,,Welcome to MattVideoProductions! (MattVidPro AI) I am a 20 something year old American AI technology focused Youtuber.  Youtube Channel Goals: Provide both Usef
UCSZDBXGSxj9sshd3Dhhdmuw,AiToolsDaily,https://www.youtube.com/@aitoolsdaily-p6p,1,,4,165,rejected,subscriber_out_of_range,AI & marketing tools to grow your business
UCK8IVvjV95ndWEHAa8KU_fw,Aleandra,https://www.youtube.com/@aleandra,51800,PL,955,22518418,accepted,,W moim sklepie znajdziesz profesjonalne pędzle do makijażu i eleganckie kosmetyczki 👉 https://www.kwiatkiewicz.com/  Każdy produkt na kwiatkiewicz.com został st
UCe0Dz3NkoygbjpVCwfCav4A,AI Telugu,https://www.youtube.com/@aitelugu,115000,IN,1390,12707145,accepted,,"Artificial Intelligence or AI in Telugu.  Artificial Intelligence Free Course, AI interesting Concepts, Machine Learning, Deep Learning, Different types of Mach"
UCZe88iSPQfgYillU6s0b3MQ,AI runtheshow,https://www.youtube.com/@airuntheshow,2560,GB,575,221833,accepted,," 🚀Welcome to AI RUN THE SHOW! 🚀  Hey there, fellow AI enthusiasts and curious minds! AI RUN THE SHOW is your guide through the fascinating world of Artificial I"
UCsaEUkdeK07dUuKapR67gkA,Bell Likes Review,https://www.youtube.com/@belllikesreview,13000,TH,234,2411269,accepted,,สวัสดีค่ะ เบลเองนะ 👋 ยินดีต้อนรับสู่ belllikesreview — ช่องที่เล่าเรื่อง AI · เทคโนโลยี · ธุรกิจ ให้เข้าใจง่าย   ที่นี่มีอะไรบ้าง: 🎙️  เบล & เดอะแก๊ง — พ็อดแคสต
UC3tSBR3SIcHPE-Rpy1Ek3Rw,Grow My Bag,https://www.youtube.com/@growmybagtv,32800,US,7071,2497364,accepted,,Become a Bagger and get all this: Access to Insightful Articles and Videos Expand your knowledge with our handpicked selection of articles and videos. From pers
UCrEfOlAzm8TWrqIYi5TuTQQ,DD NEWS Telangana,https://www.youtube.com/@ddnewstelangana,58700,IN,61229,21605865,accepted,,"Official Youtube Channel of Doordarshan (DD) News Telangana, Hyderabad"
UCakKlydAI-b78Bs-MpavZxg,"Promise & Risk of AI - Risks, Benefits, no Hype",https://www.youtube.com/@promise-and-risk-ai,875,US,63,55660,rejected,subscriber_out_of_range,Every episode follows our Promise & Risk framework: what AI genuinely does well AND where it falls apart. No cheerleading. No doomsaying. Just the truth about t
UCgUfJoPtkt7-RiiuYh4vmGA,Kai,https://www.youtube.com/@kaiexplainsyt,2380,,17,7372,accepted,,"Your only source for AI news, AI tools, and artificial intelligence trends. "
UC20sQ7x7Dm5K8iJOyJvfufA,DESI TECH YOUTUBE ,https://www.youtube.com/@desitechyoutube,2710,IN,183,870648,accepted,,आपका अपना चैनल😘😘 desi tech YouTube🙏मैं स्वागत है मैं एक छोटे से गांव से आता हूं मैं एक मजदूर का काम करता हूं मैं आप सभी भाइयों की मदद से युटुब से अपना गुजारा कर
UCefvcLJCSOPLhRos7kyOlhQ,THE FACT FACTORY,https://www.youtube.com/@thefactfactoryf,793,,11083,762261,rejected,subscriber_out_of_range,"""Welcome to ""THE FACT FACTORY""! Here you will uncover the hidden wonders of the world and the secrets that lie in the most unsuspected corners of reality. We wi"
UCpMtKD8YJQMC3SL4WEg7MEw,Anil Raju's VFX,https://www.youtube.com/@telugutechsolutions,91800,IN,597,11906558,accepted,,"Hi Friend's This Is Anil Raju, I Make Best Information & Computer Educational Videos for YouTubers.... my tutorials/videos on Adobe Photoshop, After Effects, pr"
UCvD6cTRLfCqUpRP5e9qccWw,T A Y Y A B神,https://www.youtube.com/@t_a_y_y_a_b.,71900,IN,119,4638363,accepted,,"With Great Power Comes Great Responsibility""  For Business:- Sponsor, Paid promotion, Online Casino, Etc Contact Me - tayyabsaifi774@gmail.com "
UCxZta6dvWHvE6vafN3I2W_Q,Remote Ree,https://www.youtube.com/@remoteree,4930,,1712,1969825,accepted,,Linktree: https://linktr.ee/reespicks
UCflFbG9kh5ZRcVl1TvzDCPw,Codedigipt,https://www.youtube.com/@codedigiptbiplab,12900,US,664,1556663,accepted,,Codedigipt is a YouTube channel dedicated to coding enthusiasts.
UCP7aTLMUhjJSa4FX7g_GDOQ,ByteSized Techie.,https://www.youtube.com/@bytesizedbrain18,2,,1,2,rejected,subscriber_out_of_range,
UC0ut4g72h60nKFE210oYRtQ,It's all about Ai by Danilo McGarry,https://www.youtube.com/@aimcgarry,420000,GB,308,12552111,accepted,,"I’ve helped companies generate billions in value using artificial intelligence. What surprised me most wasn’t the technology, but how confusing and intimidating"
UC4gD0czpXVv_LpADTSU624g,Clownfish TV,https://www.youtube.com/@clownfishtv,687000,US,8329,378183130,accepted,,"A Daily Podcast about Pop Culture, Games, Tech, Internet Culture and Geek Stuff. Subscribe for News, Views and Rants with Kneon and Geeky Sparkles.  We talk abo"
UCVdL4d7w8ed5BaeXwXuAonw,Shaan Stats,https://www.youtube.com/@shaanstats,9,IN,6,1299,rejected,subscriber_out_of_range,"📊 Welcome to Shaan Stats, where numbers tell fascinating stories.  From the rise of AI tools and technology giants to the world's richest people, most subscribe"
UC-kc8w8u8ZECanCksQ6lMIQ,Wealthy Woman consultants,https://www.youtube.com/@wealthywomanconsultants-y2d,6,US,11,199,rejected,subscriber_out_of_range,Welcome to Wealthy Woman Consultants TV—where ambition meets strategy and results become reality. This channel is your go-to destination for mastering the tools
UCx6DHDTNNfbrsQbtXK03sXg,STARTUP HAKK,https://www.youtube.com/@startuphakk_sh,21400,US,7679,9289240,accepted,,"https://openmonoagent.ai/  Custom Software Solutions for your business. We help grow businesses, Software Development Teams and Products!   https://StartupHakk."
UC6oEU27svkp3DAd-lu5HHCw,USA_CARTOON_CHNNEL,https://www.youtube.com/@usa_cartoon_chnnel,2,,4,2084,rejected,subscriber_out_of_range,
UCpLS72Ufo2a9XR1UtK5_kGA,Farkum Productions,https://www.youtube.com/@farkum8808,19,,16,1579,rejected,subscriber_out_of_range,"When its time to kum, go far.  "
UCbXAv3kLt2eD1ogTvdL0wcQ,SkillsBytebyAleena,https://www.youtube.com/@skillsbytebyaleena,30,,16,2577,rejected,subscriber_out_of_range,"Welcome to SkillsBytebyAleena🚀  A channel where technology, AI, and programming are explained in simple, short, and practical ways. Whether you're a beginner st"
UCcqiFa0iQxVD_CDSe-dHXGA,Supriya Shrinate,https://www.youtube.com/@supriyashrinate,112000,IN,1621,25177739,accepted,,Break Through The Noise  A channel that cuts through the clutter and makes sense of issues beyond the noise. An objective perspective on matters of national imp
UCbKAq6yZEqQbatvb6T9v_DA,Jotform AI Agents,https://www.youtube.com/@ai-agents,27900,US,253,2029854,accepted,,You will learn everything you want to learn about AI Agents in this channel. Subscribe now!
UCYDfCc5cP3bluh3gTalxzZQ,The AI Learning,https://www.youtube.com/@theailearning,65700,IN,67,3026991,accepted,,"Welcome to The AI Learning — A creative space where technology meets imagination. We explore the power of Artificial Intelligence, AI Agents, Hyper-Realistic AI"
UC1hvd57dAmZeXShhJ-ngoFg,Amplify Imagination,https://www.youtube.com/@amplifyimagination,296,DK,249,74873,rejected,subscriber_out_of_range,"AI news, explained, and built. Amplify Imagination brings you daily 60-second news Shorts covering the latest in artificial intelligence, plus deeper explainers"
UCTd08bYLVmO6sMR0ftRltuQ,NothingButTech,https://www.youtube.com/@nbtjacklyn,263000,,666,28083660,accepted,,"Optimistic Tech Interviews & explainers! Deeply researched and highly energizing:)   I'm 23 years old!   Guest lectured at @Harvard, @MIT, @Cornell & The US Con"
UCrvG04V6wbOau6fVJI01OlQ,DRM News,https://www.youtube.com/@drmnewsinternational,861000,US,58407,427241989,accepted,,"Stories that matter.  Welcome to DRM News, your trusted source for breaking news and in-depth analysis on international affairs, showbiz, sports, AI, financial "
UCyHHMZnm3ksKbukwCKInxFg,The Ai Money Desk,https://www.youtube.com/@theaimoneydesk,5,,2,0,rejected,subscriber_out_of_range,we are here to give you all the fresh ai news and updates from claude to gemini and manus and more! let us teach you the tricks of the ever so growing expansive
UCRWFSbif-RFENbBrSiez1DA,ABP NEWS,https://www.youtube.com/@abpnews,50800000,IN,600383,29976182104,rejected,subscriber_out_of_range,"ABP News is one of India’s largest and most credible Hindi news channels, trusted by millions for accurate, fast, and impactful journalism. As part of the ABP N"
UCoWKwd06OC0Y0XpvAa8jfdw,Guardian Australia,https://www.youtube.com/@guardianaustralia,140000,,3882,113426874,accepted,,The latest news videos from Guardian Australia.  Feedback or complaints: australia.socialmediacomplaints@theguardian.com  Latest news on our website: https://ww
UCoQlTh567q_D1YwukPMWdjQ,WhatsNextAI,https://www.youtube.com/@thewhatsnextai,4420,GB,95,161865,accepted,,"This is WhatsNextAI — a signal-first channel decoding the future of AI, emerging tech, and how it’s reshaping life, work, and the internet. We don’t follow tren"
UCXHnHI5er1ku58N782kXRmw,Express pod expert,https://www.youtube.com/@expsspdexpt,2740,IN,1422,6579611,accepted,,"Elevate your mind with our express pod excerpts – the quick fix for knowledge cravings!      Join us as we unravel mysteries, share quick tips, and explore the "
UCJmEdXwyHeA_cm4jNVN3deg,JayDee Milo,https://www.youtube.com/@jaydeemilo,365000,US,1773,480520419,accepted,,"I grew up as the son of an incredible single mom, Sandi — a woman who survived abuse, fought through impossible odds, and loved with her whole heart. Everything"
UCWl8TRV6IteXF9jBbzH3PBw,Nessa IQ,https://www.youtube.com/@nessaiq,3,US,14,8,rejected,subscriber_out_of_range,
UCTtD8YE9KFevckXtEyA6HQw,Biz Check,https://www.youtube.com/@dctech138,20800,US,96,480465,accepted,,"Welcome to Biz Check, your reliable source for comprehensive business checks and insights! At Biz Check, we meticulously examine the heartbeat of industries, de"
UCBpVFS8VjgDBUPMzV9KExJw,Felix Rau | Crypto & AI,https://www.youtube.com/@felixblockchainn,137,,81,47328,rejected,subscriber_out_of_range,"Welcome to the smarter side of crypto. I’m Felix — a former data analyst from Brooklyn who left the corporate world to build a life around trading, crypto educa"
UCUe5f69i_G99YMb3vjw8kgg,The Agentic Way,https://www.youtube.com/@pablocarcellergonzalez7990,49,,14,687,rejected,subscriber_out_of_range,"Building real AI agents, end to end.  The Agentic Way is a practical channel about designing, building, and running production-ready AI agents with Copilot Stud"
UC60ORrtBjSYi9vsBBFg63WA,The AI Bridge,https://www.youtube.com/@theaibridges,40,,31,22058,rejected,subscriber_out_of_range,"AI is rewriting what one person can do. The people figuring it out early are pulling ahead — at work, in business, on their own projects.   I'm Alex. I run The "
UCYtJICSj6usRZiC_m_B8sEw,techchild,https://www.youtube.com/@techchild-d9z,6,,61,2776,rejected,subscriber_out_of_range,
UCoeJKtPJLoIBqWq4o8TDLpA,Satori Graphics,https://www.youtube.com/@satorigraphics,1580000,GB,1269,93367104,rejected,subscriber_out_of_range,Welcome to Satori Graphics® https://www.youtube.com/c/SatoriGraphics?sub_confirmation=1 This IS the home of graphic design content right here on Youtube. We are
UCjECA8ZHP52yFjKyRW4-8Hw,AI Learners India,https://www.youtube.com/@ailearnersbyabhijeet,155000,IN,246,7030109,accepted,,"🔥 AI Agents Kaise Banaye Hindi Mein - No Coding Required! 🔥 Welcome to AI Learners India! I'm Abhijeet Kalamkar, transforming careers through No-Code AI & N8N A"
UChRFEojUqUemTaWjFQ46mWg,AI_Frontier,https://www.youtube.com/@ai_frontier-03,24,,5,2470,rejected,subscriber_out_of_range,"🚀 Welcome to Tech Frontier Technology is changing the world faster than ever, and Tech Frontier keeps you ahead of the curve. From groundbreaking AI tools and f"
UCeQOHIxspzEAUHW0Iztbx4A,Capitão Scalercio,https://www.youtube.com/@capitaoscalercio,63300,BR,413,28882813,accepted,,Fã numero 1 do Atsushi Ohkubo 
UCdR7eGozLjafYMTd2BFnJaQ,Youri van Hofwegen,https://www.youtube.com/@yourivanhofwegen,295000,GB,226,16387960,accepted,,Everything AI.   for inquiries: yvh (at) youripartnerships.com 
UCLeykzE3syqiL4ei6yTY8Ew,आकाश भूमि न्यूज़,https://www.youtube.com/@akashbhuminews,27500,IN,4188,8371094,accepted,,bhadohi news hindi news Akash Bhumi news  uttar pradesh bhadohi news in hindi bhadohi bhadohi uttar pradesh news  bhadohi news bhadoli news breaking news news h
UCzwmYveuz-OTl10OJ7M230w,Main Foody11 ,https://www.youtube.com/@mainfoody11,57100,IN,1536,58771733,accepted,,Email: bikerzhelping76785@gmail.com   1st Video 25 June 2022 0 Subscribers😭 100 Subscribers 10 July 2022🙂 500 Subscribers 05 August 2022😊 1K Subscribers 13 Augu
UC8ysfX7no0QQYlQYsYF0qZw,Katie | Life Hacking with AI,https://www.youtube.com/@katietheorganizedgirl,0,,6,4885,rejected,subscriber_out_of_range,LA  running on caffeine and last minute reminders
UCNyEYc8IPz_G-j7OKF4oofQ,Follow The Yellow Brick Road,https://www.youtube.com/@followtheybrpodcast,2710,US,476,169113,accepted,,Follow The Yellow Brick Road is the podcast for founders who want a clear path to turning clicks into customers.  Hosted by Emma Rainville (Founder of Shockwave
UCBnbXlgowYCBnlVfl43yO1g,AI version ,https://www.youtube.com/@nurislam-c7t4h,13,,11,7626,rejected,subscriber_out_of_range,  education is the most powerful weapon which We use to change the world 
UCDAWuccrB0rbq8_HE2trInQ,Vamaze Tech,https://www.youtube.com/@vamazetech,3110,,1580,509631,accepted,,"Headline: Master the Architecture of the AI Revolution. Welcome to Vamaze Tech, your premier destination for deep dives into AI System Design, Agentic Framework"
UCla2jS8BrfLJj7kbKyy5_ew,CryptoWendyO,https://www.youtube.com/@cryptowendyo,270000,US,3278,37798392,accepted,,"Hi everyone, and welcome to my channel!  Here you will find a wide variety of Crypto interviews, project reviews, discussion pieces, technical analyses, and mar"
UC2WmuBuFq6gL08QYG-JjXKw,WorldofAI,https://www.youtube.com/@intheworldofai,224000,CA,1138,24858254,accepted,,"World of Ai is here to push the creative use of Artificial Intelligence (AI) applications for simple day-to-day tasks!  Here at WOA, you will find tips, tricks,"
UC2R5Lu6r5mlCzz2tMuJGpJQ,Titli Hazra,https://www.youtube.com/@titlihazra68,4230,,87,688251,accepted,,
UCCxo9eb6HtHdxm4AWw1-kYg,Connect Newsroom,https://www.youtube.com/@connectnewsroom,107000,CA,5892,32280573,accepted,,Welcome to Connect Newsroom – where news comes alive with vivid stories and insightful discussions. Our channel is your gateway to understanding the latest happ
UCdFW04vaDumWiiC2g-94n-Q,Código Trading,https://www.youtube.com/@codigotrading,157000,ES,1106,8737294,accepted,,📊 Aprende a crear tu propio Bot de Trading con Inteligencia Artificial. 🚀 Más de 100.000 alumnos ya lo están aplicando. 👇 Accede aquí a la formación completa y 
UCCIDug5nW6s_W1hgyk4oMGA,"Growth Marketer – Marco Corallo, Erkan Eyidogan",https://www.youtube.com/@growth-marketer,2530,DE,1242,1367010,accepted,,"Hi, wir sind Marco und Erkan, Gründer von Growth Marketer. Auf diesem Kanal dreht sich alles um performanceorientiertes Marketing, das für Coaches, Experten und"
UCvgx9m3RguPL69_o0FOmTKw,Times Out,https://www.youtube.com/@timesoutforever,181,US,46,19584,rejected,subscriber_out_of_range,Times Out
UClYr2rZY4rjVnL5hWvZob5w,A2Z Insight,https://www.youtube.com/@a2z-ns13,2,IN,4,628,rejected,subscriber_out_of_range,"Welcome to A3Z Insight! 🎉  Discover a world of funny comedy, unbelievable facts,Ai innovation,Health tips,Travel adventure,Mini vlogs,and Fascinating informatio"
UCGIEkaFMwVJ9lxJQ0TylzLg,eSkill,https://www.youtube.com/@eskillcorp,690,US,143,506643,rejected,subscriber_out_of_range,Hire the right candidates by testing the hard skills that matter.  eSkill is a pre-hire assessment solution designed to help organizations improve their hiring 
UCRvwyww8oiO199iMPpm4zsw,AI WORLDWIDE,https://www.youtube.com/@aiworldwideme,28500,US,20,133184,accepted,,"  AI WORLDWIDE is a YouTube channel dedicated to exploring, testing, and showcasing the most powerful and innovative AI tools from around the globe.     On AI W"
UCHkqtrnQO2HMyW50ixOtJGw,This Dot Media,https://www.youtube.com/@thisdotmedia,16500,US,1179,1648067,accepted,,"Free educational resources for Javascript enthusiasts taught by industry leaders released several times a week.   From live events, recorded trainings, shorts, "
UCOsgq0tFqNQOD5koDr9sV_w,Arty Trolls,https://www.youtube.com/@artytrolls,29300,US,1020,30352356,accepted,,Click here for business inquiries!
UCqzK60-oUOEq36uU9B1MMUg,Julia McCoy,https://www.youtube.com/@juliamccoy,298000,US,714,22965469,accepted,,"The world's first 100% AI clone, humanly-run channel on AI news. Welcome to the rabbit hole. 🐇 🕳️   I've successfully cloned myself and my knowledge so I can st"
UCmLqMTMwfVh7aouGRHUD3lA,KTM - Knowledge That Matters Show,https://www.youtube.com/@thektmshow,2570,IN,37,644353,accepted,,"Simplifying complex concepts for 150 Crore Indians on topics such as society, politics, environment and climate change."
