channel_id,name,url,subscribers,country,videos,views,status,reject_reason,description
UCI4hazn4DFj8vYx1pG3-kkQ,"Brobots Podcast: AI, Health & Being a Better Human",https://www.youtube.com/@brobotsguys,588,US,1252,283156,rejected,subscriber_out_of_range,"Exploring AI, wearables, mental health apps, and how men can thrive as technology changes everything.  Welcome to the Brobots Podcast, where we plug into the wi"
UC3euxthDjZ13z-CKtgRWA3A,Daily Rocket News,https://www.youtube.com/@dailyrocketnews,22,IN,27,4242,rejected,subscriber_out_of_range,"Welcome to 'Daily Rocket News'– your fast and reliable source for the latest news from India and around the world. On this channel, we bring you daily updates o"
UCTHEiUd8irtej8VaWdLj-6A,"New, Innovative & Crazy about A.I.",https://www.youtube.com/@newinnovativeandcrazyaboutai,24,US,7,545,rejected,subscriber_out_of_range,"""New, Innovative and Crazy about A.I."" is a bold, fast-paced podcast where Jennifer Bittinger, president and co-founder of Narrativa, breaks down the latest in "
UCIEM4pLx1adWjfJNg8J6Zxw,AI Tools in 1 min,https://www.youtube.com/@aitoolsin1min,12,,342,15010,rejected,subscriber_out_of_range,"Discover new AI tools in 60 seconds or less. This channel brings you quick, clear, and simple demos of the best AI apps, tools, and websites to boost your produ"
UCrNW3sEdB7ERaoVkBlBYs2w,Leah .L.,https://www.youtube.com/@bubblyleah.x,5,,3,204,rejected,subscriber_out_of_range,
UCxW3rhq8F8sy1VUNVXwxYIQ,AI Daily Brief,https://www.youtube.com/@aidailybriefid,10,US,35,2843,rejected,subscriber_out_of_range,"Daily AI tool reviews and news. No fluff. 60 seconds or less.  I break down what's new, what's worth your time, and what's overhyped — Cursor, Claude, ChatGPT, "
UCsJUa_XrVXhXctgt8PhUS9Q,chan taro,https://www.youtube.com/@chantaro860,3,,30,3235,rejected,subscriber_out_of_range,
UCnEq98wW0w4zaIbast0iZlw,Koopnet,https://www.youtube.com/@koop-net,4,US,5,391,rejected,subscriber_out_of_range,"Our goal is simple: deliver clear, accurate, and easy-to-understand content that helps you stay informed without wasting your time. 🔔Subscribe and stay ahead of"
UCwJSeqd508CMH0S8KAGh69g,Future Income Hub,https://www.youtube.com/@futureincomehub1,3,,3,38,rejected,subscriber_out_of_range,"Welcome to Future Income Hub.  Learn practical ways to make money online with AI tools, digital products, side hustles, online business ideas, mindset, discipli"
UCIHs2YG0IJCxYBZ2ZRJ5kEA,Declan Unfiltered,https://www.youtube.com/@decunfiltered,388,,51,129547,rejected,subscriber_out_of_range,
UCWATWHo1OHUL2udfWaXVbfw,Bssg New ,https://www.youtube.com/@workiye1432,385,GB,57,55365,rejected,subscriber_out_of_range,Chem challenges and their solution  and technology 
UCaetfXTQc92HNwf4OKudaxg,SkillNest Learn,https://www.youtube.com/@skillnestlearn,52,IN,76,6395,rejected,subscriber_out_of_range,"Welcome to SkillNestLearn 🚀  Your #1 Tech Career Platform for Indian  Freshers & Professionals.  We make complex tech skills simple, practical  and job-ready — "
UCVVZA3sJLR5wgOnZ1pMHK6Q,AhoraTech,https://www.youtube.com/@abrinsights.ahoratech,140,FR,1589,151553,rejected,subscriber_out_of_range,"Las últimas noticias de tecnología, innovación y gadgets de España y el mundo. Descubre tendencias digitales, ideas del futuro y todo lo que mueve el mundo tech"
UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,https://www.youtube.com/@abcnews,19600000,US,115001,18389247561,rejected,subscriber_out_of_range,"ABC News is your daily source for breaking national and world news, exclusive interviews and 24/7 live streaming coverage that will help you stay up to date on "
UC5ybuhiKBQnth8ioKrMYhNw,AI Money Moves,https://www.youtube.com/@ai.money.moves.official,1,,3,137,rejected,subscriber_out_of_range,"AI tools that make and save you real money — reviewed weekly, no hype, no tech degree required. Every video covers one AI tool through a single lens: does it ac"
UCV7dRNF9kR6wE1ZluwJ_ADA,EvenSteven,https://www.youtube.com/@evenedsteven,50,,24,25350,rejected,subscriber_out_of_range,It’s time to fight AGI together.  3 videos a day.  Gen-Z Explains.  
UCZFK7Cub4YJpFtB35sVkrtQ,Artifact Geeks official,https://www.youtube.com/@artifactgeeksofficial,127,IN,119,33469,rejected,subscriber_out_of_range,Welcome to Artifact Geeks – Learning That Transforms! Your one-stop destination for career-focused IT training designed for beginners and working professionals.
UCIW9cGgoRuGJnky3K3tbzNg,Báo Thanh Niên,https://www.youtube.com/@thanhnientvnews,6330000,VN,81098,6482486161,rejected,subscriber_out_of_range,Đăng kí theo dõi kênh để xem những tin tức mới nhất:   https://metub.net/BaoThanhNien  Tin tức báo Thanh Niên - Đọc tin mới online - tin nhanh - tin 24h - thời 
UCqpzYxlrZwpj_a4C0r_kcTQ,Addison Hildebrandt,https://www.youtube.com/@addisonhildebrandt,85,US,156,42873,rejected,subscriber_out_of_range,AI for business owners⚡ Consulting + free tools💡Start using AI today→ ai-ed.app 
UC04prnD3iCS6DqM2XEncDxA,The Automation Guy,https://www.youtube.com/@automateguy,377,US,122,14263,rejected,subscriber_out_of_range,"Welcome to my personal channel! I’m Wilton Rogers III, Founder and CEO of Scale Through Automation and former Founder and CEO of Simply Automate AI, Inc. Here, "
UCE3bMlqrSTsF4_dmyiqy6pw,Jerome W. Dewald,https://www.youtube.com/@jerome.w.dewald,125,US,4752,17415,rejected,subscriber_out_of_range,
UCnBpOjUQS1DRvK1cIr7gugg,TECHTALK-AI,https://www.youtube.com/@techtalk-2025,181,US,98,28905,rejected,subscriber_out_of_range,Welcome to AI podcast – your daily source for the latest in Artificial Intelligence.  From groundbreaking research and AI tool releases to major tech updates fr
UCzKrbuKFJHMDhLDtwg32_Vg,OfferBull,https://www.youtube.com/@offerbull,26,,282,624060,rejected,subscriber_out_of_range,"Search for ""OfferBull"" the  AI interview co-pilot on the App Store and download it. https://www.offerbull.net "
UCcJ6GA3g_PLzVfhehDK1F-g,M News Channel,https://www.youtube.com/@dairymnewschannel,16,MY,37,7400,rejected,subscriber_out_of_range,
UCJSyLh29K_9YAGJHqVQiZ_w,N.R.K,https://www.youtube.com/@n.r.k56,151,IN,60,170599,rejected,subscriber_out_of_range,எதோ நமக்கு தெரிஞ்சது.
UCDYyEQRv11o4faCSU5NGO4A,AI Tool Watcher,https://www.youtube.com/@aitoolwatcher,52,US,24,942,rejected,subscriber_out_of_range,"AI Tool Watcher keeps an eye on the wild world of AI tools so you don’t have to doom-scroll through 47 launch posts, 12 “game-changing” demos, and one guy claim"
UCjwLHhFfsVRdeuCk2cZBuGg,Tech Trends 2026,https://www.youtube.com/@techtrends2026-d5m,0,US,12,265,rejected,subscriber_out_of_range,"🚀 Welcome to Tech Trends 2026! Discover the latest in Artificial Intelligence, ChatGPT, Machine Learning, online earning ideas, productivity hacks, and future t"
UCRJsPPkbb0ijq1lIfc4Rtkw,AI Tools Pules,https://www.youtube.com/@aitoolpules,3,US,5,216,rejected,subscriber_out_of_range,"🚀 Welcome to AI Tools Pules – Your Ultimate Hub for AI Innovation!  Discover the latest and most powerful AI tools designed to boost productivity, automate task"
UC0U5NIWsWyQJjZY1i7HHISA,InBuilderMode,https://www.youtube.com/@inbuildermode,3,US,15,3592,rejected,subscriber_out_of_range,"For builders, founders, and operators using AI to ship faster.  Daily clips on the tools, workflows, and tactics that actually work — pulled from the best AI po"
UCmRbHAgG2k2vDUvb3xsEunQ,CNBC-TV18,https://www.youtube.com/@cnbc-tv18,4870000,IN,246722,2387067780,rejected,subscriber_out_of_range,"About CNBC-TV18: India's leading business news channel, CNBC-TV18 offers the most comprehensive coverage of businesses, the economy and the financial markets. C"
UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,https://www.youtube.com/@vicenews,9290000,US,6895,3474600250,rejected,subscriber_out_of_range,VICE News presents Shane Smith Has Questions Season 2.  Shane Smith Has Questions is the bold investigative podcast from VICE News founder Shane Smith that expl
UC8pVjTpnoBUsqWPkBTDVhGQ,DepositsBack,https://www.youtube.com/@depositsback1,2,,23,2170,rejected,subscriber_out_of_range,
UCHWpHQVWoeANNJijGVRjUrw,Next Tech 10,https://www.youtube.com/@nexttech10-r8k,484,US,597,425141,rejected,subscriber_out_of_range,To learn very easily subscribe this channel soon. thanks for visiting my channel. subscribe: https://bit.ly/4dKRG06 for business inquiries : freelancertantu@gma
UCGAoZdoYOvECvm-_g_bHcOw,Pankaj Vaishnav,https://www.youtube.com/@pankajvaishnav-b6i,41,,66,81119,rejected,subscriber_out_of_range,
UChWtJey46brNr7qHQpN6KLQ,The Wire,https://www.youtube.com/@thewirenews,5950000,IN,13877,1236240733,rejected,subscriber_out_of_range,"We are India's foremost independent news-site, carrying critical opinion, investigations and reportage. We rely on our community for funding. If you enjoy our v"
UCgyYdaHyF_fs7f6aL75DQpg,TheAITechGal,https://www.youtube.com/@theaitechgal,42,,14,11771,rejected,subscriber_out_of_range,Real woman breaking down AI news & tech daily 🤖
UC3Ia6xYRrdAlB0GRuXiGUTQ,AI Adda,https://www.youtube.com/@aiaddahq,4,IN,4,2015,rejected,subscriber_out_of_range,"Welcome to AI Adda 🚀  Your daily destination for Artificial Intelligence, ChatGPT, Google Gemini, AI Tools, AI Automation, AI News, Productivity Hacks, Online E"
UC4eAXbm5XAD8ZoSPfNGe2yg,Andrew Shpanchuk | Web3 Builder,https://www.youtube.com/@andrewvnce,309,,114,119009,rejected,subscriber_out_of_range,Building in Web3 since 2019 Founder @cryptomatch_io ⛓️ Community builder | 10K+ members 📩 andrew@shpanchuk.co 
UCqT85KGhGZD-X3OsWTNKlFQ,Big_Daddy_AI,https://www.youtube.com/@big_daddy_ai,3,US,21,661,rejected,subscriber_out_of_range,"Everyone's selling you AI hype. Big Daddy brings receipts. Cold stats. Real workflows. Zero philosophy. n8n, Claude, Zapier — what actually works, what doesn't,"
UCE2VvdXQBhON0OotC0k7GDQ,Sintra,https://www.youtube.com/@sintraai,213,,23,6331,rejected,subscriber_out_of_range,"your next employees, on AI. "
UCwCDkTTftouH9SRxK7Wi4tw,Rahul AI Studio ,https://www.youtube.com/@rahul_aistudio,309,IN,23,62554,rejected,subscriber_out_of_range,Welcome to Rahul AI Studio 🚀  Yaha aapko milega:  ✅ ChatGPT tutorials ✅ AI tools reviews ✅ Midjourney prompts ✅ AI video editing ✅ AI se online earning ✅ YouTub
UCai-lQiiWy0gfQ1F6T3badg,ALGORIMS INNOVATIONS PRIVATE LIMITED,https://www.youtube.com/@algorims,8,,2,30,rejected,subscriber_out_of_range,"Building the Future with AI, Cloud, and Data Engineering."
UCbJFjfgGXmVfTNWGoQbGNNg,AI Breaking News Channel,https://www.youtube.com/@aibreakingnews-a1i,207,GB,539,147070,rejected,subscriber_out_of_range,A Channel that generates AI Content for Up to Date News Topics  The wave of the future...AI Breaking News. 
UCrQUo5ZQXM0o3zQ7qJV2ZtA,Expedis AI,https://www.youtube.com/@expedisai,2,,13,352,rejected,subscriber_out_of_range,AI short content viral videos
UCnpYIp4C_nlKl7yLtgIS2Ig,Ishant Raina,https://www.youtube.com/@ishantraina03,918,IN,98,901945,rejected,subscriber_out_of_range,"Hey There!  If you are Looking for a YouTube Channel full of Positive Vibes, you have just landed to it then - ✅ Dance 💃 ✅ Stocks Trading📊 (newly added) ✅ Tips "
UCu2Lso3FGO0sDN_KaUey7DA,Anthony Goto,https://www.youtube.com/@anthonygoto,766,,60,536611,rejected,subscriber_out_of_range,"I’m Anthony Goto. I’ve spent 20+ years in tech, including Uber and Netflix, and I make videos about engineering careers, interviews, storytelling, and what it a"
UC8p1vwvWtl6T73JiExfWs1g,CBS News,https://www.youtube.com/@cbsnews,7030000,US,151869,6555403385,rejected,subscriber_out_of_range,"CBS News is a trusted source for the latest in politics, U.S. and world news. The network is home to award-winning broadcasts CBS Mornings, CBS Evening News, 60"
UCat88i6_rELqI_prwvjspRA,News18 Tamil Nadu,https://www.youtube.com/@news18tamilnadu,7600000,IN,341539,7576551667,rejected,subscriber_out_of_range, Download our News18 Mobile App - https://onelink.to/desc-youtube  SUBSCRIBE - http://bit.ly/News18TamilNaduVideos News18 Tamil Nadu 24/7 LIVE TV https://youtub
UCuzzKCUoqxGd-BTW0xc3pHg,Growth Scholars,https://www.youtube.com/@growthscholars,0,,8,1044,rejected,subscriber_out_of_range,"Welcome to the official YouTube channel of Growth Scholars!  We provide practical, career-focused training in Data Science with Gen AI, Data Analytics with Gen "
UC8DDLo5V9jmJjZ4dvxF2Sbw,Alyssa Christensen,https://www.youtube.com/@alyssa-christensen,5,US,7,557,rejected,subscriber_out_of_range,"**AI Safety & Beyond**   AI has a physical footprint. Most coverage ignores it. Uncovering the hidden infrastructure, surveillance implications, and real-world "
UCYiqMF9pcy7HEbLGLLEAS5Q,DxerNews,https://www.youtube.com/@dxernews,4,IN,4,1084,rejected,subscriber_out_of_range,"DxerNews delivers daily AI and tech news in under 60 seconds — the biggest stories in artificial intelligence, explained fast and clearly.  No hype, no jargon. "
UCWstLaT61QUc-TvfxOjNpFw,Bernard Marr,https://www.youtube.com/@bernardmarr,2170000,GB,1436,29548514,rejected,subscriber_out_of_range,"Bernard Marr is a world-renowned futurist, influencer and thought leader in the fields of business and technology, with a passion for using technology for the g"
UCv8mwuldbA5yfES5VRiaQvQ,Neo Saas,https://www.youtube.com/@neosaas-e1g,0,US,4,15,rejected,subscriber_out_of_range,"Welcome to the future of business technology. This channel explores the latest AI tools, SaaS platforms, CRM software, automation systems, and business tech tre"
UC12Fzdw8LJvkKmKZuzXNdWQ,AIpulse,https://www.youtube.com/@aipulse-r1i,1,,2,114,rejected,subscriber_out_of_range,
UC59QtJKiNrQB3jezksARpsA,ActionCOACH Benefic Group,https://www.youtube.com/@actioncoachctx,478,US,1837,286234,rejected,subscriber_out_of_range,Welcome to ActionCOACH Benefic Group (Central Texas and South Miami) — the channel for growth-minded business owners ready to solve real problems and build a bu
UCahaoqhz_Zeq3YrGdZUejTw,MIBI - Viện Đổi mới Doanh nghiệp MISA,https://www.youtube.com/@mibimisa,388,,232,681223,rejected,subscriber_out_of_range,"Kênh thông tin chính thức của Viện Đổi mới Doanh nghiệp MISA (MIBI) thuộc Công ty cổ phần MISA, chia sẻ tri thức về văn hóa doanh nghiệp và quản trị doanh nghiệ"
UC8-1jPPKFIb0KgCAib2EGKQ,The Live Tv,https://www.youtube.com/@thelivetvnews,8560000,IN,20622,4726068049,rejected,subscriber_out_of_range,"""चारों तरफ उठते शोर में, जब आवाज दबने लगे, सियासत के जोर में जब खबर छुपने लगे, तो आवाज नहीं जरूरत है नए आगाज की!"" देखते रहिए The Live Tv सच सबसे आगे  We are a Y"
UCJh2KabpumZEtSxMWCrOxEA,🎵 AI MEDIA COVER,https://www.youtube.com/@ai_mediacover,15,US,23,7891,rejected,subscriber_out_of_range,"🎵 AI MEDIA COVER – Musiqa yangi ovozda!  🎤 Eng sara Cover AI taronalar shu yerda!  🔥 Hit qo‘shiqlar, yangi talqinda!  🎶 Qalbingizga yetib boradigan musiqa!  🌟 C"
UCvkkcac1HPMmx7PVhChAhpQ,vishalthakur01,https://www.youtube.com/@thakursarkar315,443,,11,455109,rejected,subscriber_out_of_range,आपको हमारी वीडियो अच्छी लगे तो लाइक और चैनल को सबक्रेब करे 👍🤝🙏🫂🥺
UCp1aUjGua-M7WAGOhhDdHEg,Krishna Bhola,https://www.youtube.com/@krishnabhola-11,27,IN,27,15583,rejected,subscriber_out_of_range,"Hello dostoooo, Yha tumhe Har content me teen svaalo ka javab milega  1) Kya hai  2) kese hai  3) tumhare liye kyu jaruri hai  That's it.. 30 second = 60 second"
UCAuVw3mgzbpdaD0_jjcIUaw,Aivus,https://www.youtube.com/@aivus_co,0,US,1,1652,rejected,subscriber_out_of_range,"AI PM that runs projects, not just takes notes"
UCrlQqb34Fgw59BmxANzVIAg,R Stream,https://www.youtube.com/@rtvstream1,147,IN,45,133346,rejected,subscriber_out_of_range,"R-stream – Explaining Today, Empowering Tomorrow.  R stream is an explainer channel dedicated to making complex topics simple, engaging, and easy to understand."
UCAgVQco2rn4HMbDkMvQWIUw,AIBoost,https://www.youtube.com/@aiboost9,2,,1,5,rejected,subscriber_out_of_range,
UCytSP0M0Jdnw6qIy3Y-nTig,NewsX Live,https://www.youtube.com/@newsxlive,1600000,IN,102712,607120934,rejected,subscriber_out_of_range,"NewsX - News Not Noise delves into national and international issues with in-depth analysis. We offer more than just daily headlines, aiming to empower viewers "
UCLF6ZhuAuhOA98UwZgDkQ2Q,IMPACT FOUNDATION,https://www.youtube.com/@impactfoundation,2230000,IN,8471,324945499,rejected,subscriber_out_of_range,"For the last 30 years, IMPACT FOUNDATION has been organizing IMPACT (A 3 day Soft Skills Training Programme for Students and Unemployed Youth). Training is prov"
UCY3K5KpHpALhyLml3RhF65A,Bala Latha Madam,https://www.youtube.com/@balalathamadam,1360000,IN,18406,881087098,rejected,subscriber_out_of_range,"""Welcome to Bala Latha Madam – your trusted guide on the journey to UPSC success!  Led by Smt. Bala Latha Mallavarapu, former Deputy Director, Ministry of Defen"
UCZV37JiFXKZEbX3McbNxAmA,Great Thinkers TV,https://www.youtube.com/@greatthinkerstv,628,MY,159,1259775,rejected,subscriber_out_of_range,
UCtCTOT7yHDsB5Au4Kob-aRw,SmartStack,https://www.youtube.com/@smartstack-yt,101,DE,24,22084,rejected,subscriber_out_of_range,"Stop paying for a brain that isn't yours. 🧠🔓 Most AI companies want you locked in a ""subscription cage""—censored, monitored, and expensive. At SmartStack, we ta"
UC9l_xx_NMpGw3htGvQB7QJQ,Budget AI Tools,https://www.youtube.com/@narzedziaprzyszlosci,24,PL,82,12863,rejected,subscriber_out_of_range,"Welcome to Budget AI Tools! I am a 71-year-old creator proving that you don't need expensive software to succeed online. On this channel, I review affordable AI"
UCqhZ08YR9b_t9dVDhBz8vBA,AI logo designer | branding,https://www.youtube.com/@ailogodesignn,0,,8,912,rejected,subscriber_out_of_range,
UCwgLHfLyoKqkjRkN0XCLGzA,UnicornFluff,https://www.youtube.com/@unicornfluff0732,13,,40,26183,rejected,subscriber_out_of_range,
UCMQtb-MvXRx0-ZAAk2SF3RQ,Swaas Academy,https://www.youtube.com/@swaasacademy,48,IN,44,22330,rejected,subscriber_out_of_range,
UCoMdktPbSTixAyNGwb-UYkQ,Sky News,https://www.youtube.com/@skynews,9270000,GB,74913,5821778417,rejected,subscriber_out_of_range,"The full story, first.  Download the Sky News app:  https://qrcode.skynews.com/skynews/appdownload"
UCYHK_YUYSgdBiIev3JcFKhA,MOH Life,https://www.youtube.com/@mohh_life,60,US,87,57208,rejected,subscriber_out_of_range,"Curious about the future of AI? You've landed in the right space! Welcome to moh_life, where MOH transforms complex artificial intelligence concepts into engagi"
UC_x5XG1OV2P6uZZ5FSM9Ttw,Google for Developers,https://www.youtube.com/@googledevelopers,2650000,US,6024,354557718,rejected,subscriber_out_of_range,"Subscribe to join a community of creative developers and learn the latest in Google technology — from AI and cloud, to mobile and web.  Explore more at develope"
UCSPEjw8F2nQDtmUKPFNF7_A,NHK WORLD-JAPAN,https://www.youtube.com/@nhkworldjapan,3530000,JP,1691,103496652,rejected,subscriber_out_of_range,"NHK WORLD -JAPAN is the international broadcast service of NHK, Japan's sole and one of the biggest public broadcasters in the world. NHK WORLD-JAPAN provides l"
UCZ_QGLUOL9GZdxWLGZnPj3A,Marlon Roldan ,https://www.youtube.com/@marlonofficial2,662,,180,59696,rejected,subscriber_out_of_range,"Helping you navigate the world of AI - I cut through the noise to bring you the most practical, high-leverage AI tools and strategies for business and personal "
UCOslW-dnzcB400C4Wmy6HIw,Clario News,https://www.youtube.com/@clarionews,108,US,109,77346,rejected,subscriber_out_of_range,"🌍 Clario News | Clear. Fast. Global. About the Channel: Welcome to Clario News, your premier destination for high-impact global journalism. We deliver the world"
UCQIcMFWadCFnDV40TGwOKXg,Vinayak Ai,https://www.youtube.com/@vinayakaii,8,IN,1,42,rejected,subscriber_out_of_range,"Hello, my name is Vinayak, and I discover and experience new AI tools, saving precious time in my daily life. I have over three years of experience with AI tool"
UCPXIqIHgno5QLyEtnNdkJQQ,dani / AI News & Creative,https://www.youtube.com/@danioff_en,11,JP,71,4643,rejected,subscriber_out_of_range,"dani / AI News & Creative  Your daily 30-second AI news briefing. Stay ahead of the curve with the latest AI breakthroughs—delivered in a high-speed, 30-second "
UCSpQJvQOMOxqyKvWva-Etlw, Elena Nisonoff,https://www.youtube.com/@elenanisonoff00,105,US,59,9083,rejected,subscriber_out_of_range,"“Welcome to Elena Nisonoff’s official channel! ✨ Subscribe for amazing videos, lifestyle content, fun moments, and more. Don’t forget to turn on the notificatio"
UCrYpceU8cvXNSqaiYC-8hJA,Satya Hindi सत्य हिन्दी,https://www.youtube.com/@satyahindi,3680000,IN,36005,1702162706,rejected,subscriber_out_of_range,"Satya Hindi YouTube Channel is a part of News Analysis website satyahindi.com, founded by eminent Indian Journalists Ashutosh, Qamar Waheed Naqvi and Shailesh K"
UC_y1XDC64G8769wS_sq842g,FREEDOM IS A SKILL,https://www.youtube.com/@dkreal-g9y,20,GB,270,20047,rejected,subscriber_out_of_range,"FREEDOM IS A SKILL is your go-to channel for mastering the art of financial freedom, wealth creation, and unstoppable motivation. Here, you’ll discover practica"
UCI-RLAiX0qL4Cpukkt11c3w,Still Loading,https://www.youtube.com/@stillloading-a,41,DE,35,11822,rejected,subscriber_out_of_range,"Still Loading is where I break down some stories in AI, tech, innovation, and business. No expertise cosplay. Just curiosity, context, and the occasional opinio"
UCWBve2LvsSXx0nnOwqk5Ikw,CyberSecNews,https://www.youtube.com/@cybersectinews,17,,97,5686,rejected,subscriber_out_of_range,
UC35wfwbAeYRcGuNP2vPx51w,AI Pulse,https://www.youtube.com/@aipulse.broadcast,6,,11,489,rejected,subscriber_out_of_range,"AI Pulse delivers short daily updates on artificial intelligence, AI tools, tech breakthroughs, startups, future careers, and the rapidly changing AI world. Exp"
UClh5u7MVTDA3BgXmKYY3prw,Arpit Parashar,https://www.youtube.com/@thearpiit2.0,20,IN,16,26420,rejected,subscriber_out_of_range,"The AI era isn’t coming. It’s already here.  The real question is - are you building with it, or just consuming it?  This channel is about turning AI into real "
UCV4RsNugK8R0uenshx7h5Iw,AI x Higher Ed Podcast,https://www.youtube.com/@aixhigheredpodcast,235,,276,40328,rejected,subscriber_out_of_range,"AI x Higher ed is a podcast for educators about AI in education. Hosted by Stefan Bauschard and Anand Rao, AI x Higher Ed will provide weekly updates on develop"
UCfSbERO3o5Ma73jacMimKWA,MagicBrushStories,https://www.youtube.com/@magicbrushstories,8,IN,33,1822,rejected,subscriber_out_of_range,"🎨✨ Welcome to MagicBrush Stories! ✨🚀  Where imagination, creativity, and future worlds come to life.  At *MagicBrush Stories*, we create colorful stories, cinem"
UCVgO39Bk5sMo66-6o6Spn6Q,ABC News (Australia),https://www.youtube.com/@abcnewsaustralia,2570000,AU,111782,1538276077,rejected,subscriber_out_of_range,"Welcome to the official ABC NEWS channel. As well as our 24-hour live stream, we also livestream breaking news events (make sure you subscribe and tap the bell "
UCHaUctg5zPxx8HdddjRIlXQ,The Uvesh,https://www.youtube.com/@theuv-esh,92,,20,17338,rejected,subscriber_out_of_range,Documentaries that make you think. Welcome to The Uvesh. 
UCsjgJ1P9ObKRggKFqHADbWw,Infinite sudoh,https://www.youtube.com/@infinitesudoh,2,,8,405,rejected,subscriber_out_of_range,yaha tak aahi gaye hoto subscribe bhi kardo yarooooo👍
UChLtXXpo4Ge1ReTEboVvTDg,Global News,https://www.youtube.com/@globalnews,4890000,CA,51904,3408628334,rejected,subscriber_out_of_range,Welcome to the official Global News channel on YouTube. Please subscribe and join us at our website: http://globalnews.ca.  Commenting Policy: Please keep your 
UCkSc1tY64jBVrcv6u99azig,Larissa O.,https://www.youtube.com/@just2bad4youxd,0,,11,285,rejected,subscriber_out_of_range,
UCL6a5shLmgFEgohZORlduwA,Draw And Rant,https://www.youtube.com/@drawandrant,87,,23,19666,rejected,subscriber_out_of_range,"Welcome to Draw And Rant (@DrawAndRant) – the home of hilarious stick figure animations, comedy rants, and brutally honest commentary on everyday life.  If you'"
UC5Eleawb3-BCVmNU5WC4Y7Q,Tripathikishan,https://www.youtube.com/@tripathikishan9,822,IN,291,247952,rejected,subscriber_out_of_range,❤️ Jay shree ram ❤️ ✨✨✨✨परिंदो को मंजिल मिलेगी यकीन उनके पर बोलते हैं   अक्सर ओ लोग खामोश रहते हैं जिनके हुनर बोलते हैं✨✨✨✨
UCnTSb23W8wuWhQLjJ3VHe2A,BlimX.AI.Solutions,https://www.youtube.com/@blimx.ai.solutions,4,US,119,3009,rejected,subscriber_out_of_range,"BlimX builds virtual AI assistants that operate your business 24/7. Our AI Sales Agents convert traffic into leads, close sales, and support your customers inst"
UCYlh4lH762HvHt6mmiecyWQ,Sun News,https://www.youtube.com/@sunnewstamil,11700000,IN,234623,11070004050,rejected,subscriber_out_of_range,"Sun News (சன் நியூஸ்) brings to you the latest Information on Sports, Business, Politics, Cinema and International affairs in TAMIL. Subscribe to our YouTube ch"
UCJ0k1Va5B-oviHaDPyWSPyw,Mr Elon ,https://www.youtube.com/@messagingmeduim1,5,,8,3179,rejected,subscriber_out_of_range,
UCUuJamQn_vLyW5VKaHqs6xw,Castle Trading,https://www.youtube.com/@castletrading101,146,,543,194679,rejected,subscriber_out_of_range,"🏰 Castle Trading — Trade with Precision. Build Wealth Smarter.  Welcome to Castle Trading, where discipline meets opportunity. We help traders master A+ setups,"
UCohlimt7kM9st4qjAs96U_g,ozAI,https://www.youtube.com/@ozai_quicknewsglobal,0,,49,648,rejected,subscriber_out_of_range,"I am ozAI, Global & Local News AI Reporter @ Quick News Global (AI). Download our App at: www.quicknews.global We provide news summaries within 45 words and New"
UCknLrEdhRCp1aegoMqRaCZg,DW News,https://www.youtube.com/@dwnews,6290000,DE,47574,3213852811,rejected,subscriber_out_of_range,Journalism that’s Made for Minds. Follow us for global news and analysis from the heart of Europe. DW News delivers the world's breaking news while going deep b
UC_YMHn3ppmDvnWrZE-VShhw,Nikki Nuvora,https://www.youtube.com/@nikkinuvora,61,US,20,640,rejected,subscriber_out_of_range,"I'm Nikki Rogers — founder of Nuvora Consulting and AI workflow specialist. I've been building with technology since 2012 — ebooks, YouTube channels, video edit"
