channel_id,name,url,subscribers,country,videos,views,japan_ai_score,locale_reason,status,reject_reason,description
UCcr5AdOi_3amlx_MGjK2EEw,AIが考えた○○,https://www.youtube.com/@aigakangaeta,7,,2258,25671,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,AIが紡ぐ物語、プログラマーが織りなす映像美。 「AIが考えた○○」- Where AI Storytelling Meets a Coder's Craft  映像クリエイターとしての「伝えたい物語」と、プログラマーとしての「創り出す技術」。 この二つを掛け合わせ、AIという触媒を通じて、これまでにない視覚体験を生み出すのが私の情熱です。  「AIが考えた○○」は、そんな私の実験と作品発表の場。 AIが生成する予測不能なビジュアルから
UCiIUDVYJjv_QjRWVn28jr0w,無一文の学びブログ,https://www.youtube.com/@無一文の学びブログ,2,,5,193,2,japanese_text,rejected,subscriber_out_of_range,【無一文の学び記録】 このチャンネルでは、配達員として働きながら、日々の仕事や生活の中で感じた「気づき」や「学び」を記録しています。  特に、「成長」や「モチベーションの維持」、「日々のマインドセット」をテーマに、泥臭くも着実に前へ進む過程を発信中です。  ■ こんな方におすすめ ・今の生活を変えたいと思っている方 ・結果が出なくて焦っている方 ・コツコツ努力を積み上げたい方  派手な成功談はありませんが、等身大のリアルな記録が、誰かの
UCoai0ccuN8p7DVZeWqNd1xg,The BlackFemale Engineer,https://www.youtube.com/@theblackfemaleengineer,8050,US,310,557094,0,,rejected,not_japan_ai_enough,"Hi! My name is Naya and I am one of the 3% black, female software engineers in the United States. The goal of this channel is to grow the number of minority groups in software engineering and other technical positions by"
UCKsD6TeRomOBuaMNqupggfA,てる【実務で使うAI時短術ラボ】,https://www.youtube.com/@teru_tiktok_ai3,10,JP,27,6987,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,最新AIツールの使い方をわかりやすく解説🤖 SNS運用で得た実践ノウハウを発信中 🎁↓AI×TikTokが学べる213講義↓🎁 
UCDCt7DLuxD87RC3hAsxaQMw,BUZZ MEDIA株式会社,https://www.youtube.com/@buzzmediainc,55,,1668,260172,2,japanese_text,rejected,subscriber_out_of_range,
UCZ8HPx_FPrB7BLHOiQ17rrA,毎朝配信AIテックニュース-アクロパパチャンネル,https://www.youtube.com/@acropapa330,199,JP,330,46127,8,"country_jp,japanese_text,ai_keywords:AI/Claude/LLM",rejected,subscriber_out_of_range," AIニュースが多すぎる！毎朝、AIと最先端テックの『一歩先』厳選して忙しいあなたにお届けします。 動画の前半はニュースヘッドラインをお伝えし、後半は深堀りの2パートでお届け！ 表層的なニュースでは語られない「技術の裏側」を深掘りします！  ・最新AI動向の即時解説: Claude, Gemini, GPT-5など、日進月歩のAIニュースを毎朝配信。 ・「点」がつながる構造解説: 単発のニュースではなく、地政学や経済を交えた「ストーリー"
UCI_IUAocOJrGHuduGp-mC8A,Handmade & Beyond,https://www.youtube.com/@handmadeandbeyond,19100,US,1161,1454957,0,,rejected,not_japan_ai_enough,"I am a real person who makes my living off my handmade business and Etsy.  I want to show others how to do the same with the help and support to start, build, and grow their own Etsy shops.  	 🥷STEAL the exact roadmap ou"
UCgtLHx1wcXtk9I12clD19pg,徒然なるままに・・・,https://www.youtube.com/@turedurenarumama583,10,,112,5994,2,japanese_text,rejected,subscriber_out_of_range,日々の日常、個人的な考え、興味があることを発信していけたらいいなぁ。
UC_i3IFIrDBUS68WQV94oESA,MIRAI LAB,https://www.youtube.com/@nobumax,35,JP,44,2382,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,MIRAI LABは、AI界の報道特集を目指すチャンネルです。最新AIニュース、AIツール、企業動向、実用、危険、未来を、表面的な紹介で終わらせず、仕事や社会にどう影響するのかまで深掘りします。ミライが視聴者目線で問いを投げ、ラボが事実と構造を整理しながら、AI時代の本質を分かりやすく解説します。使い方だけで終わらない、噂だけでも終わらない、一歩深いAI解説を届けます。 
UC8Th9nPfTvWzLsIswTXpmKQ,Sachdeva AI,https://www.youtube.com/@sachdevaai,24800,IN,192,2114066,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Namaste 🙏, I am Guarav Sachdeva.  When I was in school, I watched *Iron Man* for the first time — and like many others, I was fascinated by JARVIS. The idea of having an intelligent assistant that could solve problems, a"
UCwPICgueXLtWVRPcZnR3HBQ,business_english,https://www.youtube.com/@kumachan_english,43,,100,16010,2,japanese_text,rejected,subscriber_out_of_range,こんにちは。閲覧ありがとうございます！！ このchでは【ビジネス英語を覚えるための学習用コンテンツ】を配信していきます。  私自身が働いていると、英語が必要と思うシーンが増えてきて、動画配信を開始しました。 まだまだ試行錯誤中です。「要望」や「こういうの欲しい」があればコメント欄に残してください。 
UCY87y4ofXfWbmA2oYExWh_g,NOVERGEME,https://www.youtube.com/@novergeme,981,,426,220561,0,,rejected,subscriber_out_of_range,
UCMQIeYGYfQe9tXfHSRfWv7Q,Automation LAB,https://www.youtube.com/@aiautomationlab-z3h,2,US,3,4190,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Welcome to AI Automation Lab!   Learn how to automate business workflows and boost productivity with AI, n8n, and AI Agents.  On this channel, you'll find practical tutorials, step-by-step guides, and real-world automati"
UCz-BzHLWnzx1NEjdgtpd9gQ,Uplift Markets,https://www.youtube.com/@upliftmarkets,1040,,201,96207,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to your daily destination for Stock Market Technical Analysis, Price Action trading, and high-probability Trade Setups. Whether you are Day Trading SPY and QQQ or looking for Swing Trading opportunities, Uplift M"
UC9xtmOyPHfsaSShA5iYHS8g,おかわりGG,https://www.youtube.com/@gg-fs6mt,210,JP,129,68278,7,"country_jp,japanese_text,ai_keywords:AI/Claude",rejected,subscriber_out_of_range,ずんだもんとAIを一緒に学ぶチャンネルなのだ！ 今日もAIもおかわりするのだ！  Claude CodeやAIツールの使い方を、ずんだもんがわかりやすく解説するのだ。 毎日のように進化するAIは食べ応えしかないのだ  🤖 使用AI：Claude（Anthropic） 🎵 音声：VOICEVOX「ずんだもん」 
UCaVAhC3oOmGKCRhBXuPQEKg,Remotewell HQ,https://www.youtube.com/@remotewellhq,43,,20,4444,1,ai_keywords:AI,rejected,subscriber_out_of_range,"RemoteWell HQ is your no-filter space for everything remote work. We cover wellness for remote women, AI tools that actually save you time, customer support tips, and real remote job opportunities you can apply to today."
UC7oqeamEUm1F5tAoGdYhbyw,AI_パラダイム_海外最前線,https://www.youtube.com/@ai_paradigm_海外最前線,20,,32,1531,4,"japanese_text,ai_keywords:AI/生成AI",rejected,subscriber_out_of_range,「なぜ、毎日こんなに頑張っているのに、現状から抜け出せないのか？」  あなたは今、そんな焦りや不満を感じていませんか？ 現在、世界では「生成AI」というテクノロジーによって、これまでの常識が根底から覆る巨大なパラダイムシフトが起きています。 しかし、99%の日本人はその「残酷な真実」に気づかず、古いやり方にしがみついたまま時間を浪費しています。 このチャンネル『AI_パラダイム_海外最前線』では、 日本にはまだ上陸していない「海外の最先
UCFCZPnE-gRYjMhsTdqXlQtw,LevelEightCo,https://www.youtube.com/@leveleightco,1010,US,311,36991,1,ai_keywords:AI,rejected,not_japan_ai_enough,"https://subtip.co/#/@marketingagent Or, visit us directly at leveleight.co. We are always ready to help with your WebApps, software development, Websites and AI & Automation needs. You can also view our posts on leaderbo"
UCAOyR2u9C-lxywA5iBqpEXA,Ai Rajan Tech,https://www.youtube.com/@ai_rajan_tech,37000,IN,448,14957911,1,ai_keywords:AI,rejected,not_japan_ai_enough,
UCr50bERwr013qK4NZeU745w,スガワラ社長 設備屋,https://www.youtube.com/@sugawarasetsubi,16,JP,69,24980,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,\年商20億の設備会社社長/ 愛知/ミャンマー/ベトナム 設備工事業を営む方で、菅原設備のノウハウを使ってもっと事業を伸ばしたい方向け  ◇フランチャイズ応募ページ https://www.agile-innovation.co.jp/fc/  ◇スガワラ社長のLINE https://line.me/R/ti/p/@136olexf  沢山のメッセージ、ご応募お待ちしております。 質問等も受け付けております、気になることがありましたら
UCPsMKqGDMn6KHw5yu0c-pVw,TOSTAR | AI×TikTok,https://www.youtube.com/@tostaraitiktok,33,JP,25,18503,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,初心者でもできるAI×TikTok活用術を発信 👩 💻 TikTok運用30万達成者15名輩出中✨ 🎁AI×TikTokが学べる231講義 🎁 【LINE公式アカウント】👇 https://utage-system.com/line/open/f3QG9hlUfzWD?mtid=vSOpWedDFppD  
UC5bpNsnBHrHFcndZFZ6Q4Yw,バレないAIの使い方ch,https://www.youtube.com/@barenaiai,73,,5,3553,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,
UCFQ23v9db8NZZjohHIB-n4w,サクラシグナル,https://www.youtube.com/@sakurasignaljp,165,JP,408,290664,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,サクラシグナルへようこそ 🌸 日本のカルチャーと感性をシグナルのようにお届けするチャンネルです。 アニメ、J-POP、旅行、トレンド、そして言語学習まで — 桜のように咲き誇る日本のすべてをお届けします。 毎週新しい動画を配信中。チャンネル登録＆高評価よろしくお願いします！🔔
UCRlQ0_JB6s900E2nFVjRSPQ,あや | AIに働かせるズボラ主婦,https://www.youtube.com/@ayakero,820,JP,46,25684,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,"n8n公認クリエイター｜AIとn8nで""勝手に回る仕組み""を設計中のズボラ主婦、あやです。 むずかしい知識なし・コードなし・気合いなし。 AIに働かせて、自由を最大化する方法を発信しています。  こんな人に刺さります： ・AIツールは使ってるけど、自動化の一歩先がわからない ・仕組みを作って、働く時間を減らしたい ・ゆるく、でもちゃんと収益につなげたい  ▼ AI自動化ミニ講座・ツールキットはコチラ https://ayakero-ya"
UCO37xC2djcTmvyejnLOyQkA,Advanced ChatGPT,https://www.youtube.com/@advancedchatgpt,37800,UG,139,1629406,1,ai_keywords:ChatGPT,rejected,not_japan_ai_enough,We use ChatGPT in ways you couldn't imagine that are possible. We use it to create things that will help you save time in life.  These are hackers to life that you need to know and save a lot of time
UCEaJTp91fuYUClqsR3kJCMg,アンチグラビティ・スタジオー50代から仕事・人生を豊かにするAIエージェント活用術,https://www.youtube.com/@nita-ai,69,,102,11765,4,"japanese_text,ai_keywords:AI/エージェント",rejected,subscriber_out_of_range,「AIってなんだか難しそう…」そう感じていませんか？  こんにちは！AI活用術を発信する中山です。実は、AIはシニア世代の毎日を、もっと楽しく、もっと豊かにしてくれる「魔法の杖」なんです。  このページでは、「50代からのデジタル人生を豊かにする、実践的AI活用術」を毎週お届けします。声で家電を操作したり、昔見た映画をAIに探してもらったり、健康管理のサポートをしてもらったり…。AIの可能性は無限大です。  さあ、 実践的AI活用術で、
UCXAMl3b-KFS-pPgJHDRj-PQ,OfferHub,https://www.youtube.com/@offerhubofficial,10400,US,116,2425150,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to OfferHub — your all-in-one hub for the best VPN, hosting, trading, and AI tool deals. We help you save money, earn online, and scale smarter by sharing verified offers, honest reviews, tutorials, and exclusive"
UC-RT_CnQL80To0i7s1DGPGA,RAZZ SUMAN PHOTOGRAPHY,https://www.youtube.com/@razzsumanphotography,261000,IN,1047,37403424,1,ai_keywords:AI,rejected,not_japan_ai_enough,"🇼​🇪​🇱​🇨​🇴​🇲​🇪​  I am Suman and welcome back to our YouTube channel ''Razz suman photography'' In This Channel All About Photo Editing Tips & Tricks , All type Editing in Android Device 🙏So Please Subscribe My Channel 🙏  "
UCj2Qq8-SJNIR5CtmkKxgorw,AdMart Technology,https://www.youtube.com/@admart_technology,10700,US,297,462022,0,,rejected,not_japan_ai_enough,✅Tech ✅ Business ✅ Finance  ✅ Trading  #tech #business #finance #trading 
UCFQu0xVAo0xUoJxQtpNRpjQ,もちっとAI教室,https://www.youtube.com/@もちっとai教室,5,JP,17,12717,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,
UC4i04n8U8XsqH9aNUw5xpBA,GS Ai Academy,https://www.youtube.com/@gsaiacademy,125,IN,92,14318,3,ai_keywords:AI/ChatGPT/Claude,rejected,subscriber_out_of_range,"🚀 Welcome to GS AI Academy 🤖  Your Ultimate Destination for AI Learning, ChatGPT, Gemini AI, Claude AI, AI Photo Editing, Viral AI Prompts, and the Latest AI Tools! 🔥  💡 What You'll Learn Here:  🤖 ChatGPT Tutorials & Pro"
UCPsBofWpBEqe369WqdhUUNA, イルミナつくば校,https://www.youtube.com/@ilumina_tsukuba,6,,44,8898,2,japanese_text,rejected,subscriber_out_of_range,株式会社イルミナが運営している、イルミナジョブ＆カレッジつくば校のチャンネルです！ このチャンネルでは【イルミナジョブ＆カレッジつくば校で働く方】が作成した動画で 「就職したいけど、何から始めればいいかわからない…」「安定して長く働けるか不安…」 そんな障害・難病のある方の「はたらく未来」をサポートする、就労支援の仕組みを分かりやすく解説します！ 
UCBI75hcK2nMi5h3CJiDPZ2w,Archive News,https://www.youtube.com/@archive_news,52,JP,930,220077,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,公開情報（公式発表・公的資料・報道）をもとに、ニュースや話題の要点を整理し、落ち着いて解説するチャンネルです。 事実と推測は区別し、過度な煽りや断定を避けながら、「いま何が起きているか」「何が変わったか」「確認すべき点」を分かりやすくまとめます。  ※内容は情報整理を目的としたもので、特定の立場を支持したり結論へ誘導したりする意図はありません。最新の公式情報もあわせてご確認ください。  ナビゲーター：アーカイブ・ミオ（Archive M
UCBb53_DG97GmEFVkhC-iYkw,BayPay Forum News,https://www.youtube.com/@baypayforum,107,US,1012,12107,1,ai_keywords:AI,rejected,subscriber_out_of_range,"In this channel, we publish the most important news of the day every day in Payments and Fintech. You can read the news also on our website site at www.baypayforum.com.  Each video has a text attached to it listing the n"
UCqT85KGhGZD-X3OsWTNKlFQ,Big_Daddy_AI,https://www.youtube.com/@big_daddy_ai,4,US,22,717,2,ai_keywords:AI/Claude,rejected,subscriber_out_of_range,"Everyone's selling you AI hype. Big Daddy brings receipts. Cold stats. Real workflows. Zero philosophy. n8n, Claude, Zapier — what actually works, what doesn't, and what the numbers show. Take the playbook. Build the sys"
UCUhKe2X1RW-kLTDigvkMz4w,God Mode Podcast,https://www.youtube.com/@godmodepod,227,,300,181541,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Every week, Rik, Ben & Luca break down the biggest AI stories. The drama, the launches, the ""who just got disrupted"" moments, through three lenses: marketing, building, and macro vision. No scripts. No hype. Just signal."
UCfXWlMjaAisHy3u7hdTVshw,Ankita Beats ,https://www.youtube.com/@ankitabeats0,489,IN,135,429741,1,ai_keywords:AI,rejected,subscriber_out_of_range, insta i.d ~ @ankita_beats  Just Posting Random Content anything i Do  Relationship content | dramas | comedy | bhai behen | family | vlog |   ALL CONTENT HERE 👆👆   Relatable contents and Short films here  कृपा खाटू श्या
UCQ8alLZ_ZD_ml3H6EFaaz8w,SauS,https://www.youtube.com/@saus_ads,11800,IN,124,21590157,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to Saus Ads  Your daily 30–60 sec breakdowns on Finance, Business & Marketing.  What you’ll get: 📊 Brand case studies 📢 Digital marketing tricks 💰 Simple finance tips 📈 Business growth secrets 🔥 Viral social medi"
UCr0xDzyHUjWmOr4jDlSUguQ,60歳からの第一の青春,https://www.youtube.com/@1styouth60,48,,17,8245,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,35年勤めた会社を60歳手前で退職しました。 AI、動画編集、YouTubeなど、若い頃には想像もしなかったことに今挑戦しています。 このチャンネルでは、 　「60歳からの第一の青春」 をテーマに、人生を取り戻していく過程をリアルに発信していきます。  音楽は：BGMer　さん http://bgmer.net を利用させていただいてます。  #60歳からの第一の青春 #人生の再起動 #定年後 #60代 #セカンドライフ 
UCxbup6kYCKhSeMKIWrOAJMA,"手久野 愛のAIちゃんネル。VaM,3DCG,グラビア,音楽,Vtuber,動画編集,MMDなど",https://www.youtube.com/@手久野愛のaiチャンネル3dcgaim,654,JP,60,60270,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,当チャンネルでは、3DCGやAI、動画編集などに役立つ情報を発信しています。
UCz39p_SZX8woi0BMgn7nlEg,TechTalks / AI×SESの現場トーク,https://www.youtube.com/@duesk-techtalks,169,JP,4,5131,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,
UCn-ykf32jdGkyX3emxyIYgg,GW Add-ons,https://www.youtube.com/@gwaddons,1600,IN,118,254596,1,ai_keywords:AI,rejected,not_japan_ai_enough,"🚀 Explore productivity with tutorials, reviews, and guides diving into the world of Workspace Add-ons.  Maximize your workflow productivity by using our Gemini AI for Workspace add-on, which enables you to use Gemini AI "
UCtBO3P3-ddStoyHqAbBwNRg,東京シンクタンク　,https://www.youtube.com/@tokyo-think-tank,80,,40,61343,2,japanese_text,rejected,subscriber_out_of_range,情報の裏側には、常に『意思』がある。」 東京シンクタンクは、氾濫するニュースの断片を繋ぎ合わせ、 数手先の未来を冷徹に読み解くインテリジェンス・チャンネルです。 現場の最前線で磨き上げた独自の分析手法を用い、政治、経済、そして社会の「真実の構造」を白日の下にさらします。 既存のメディアが決して触れない、あるいは触れられない「不都合な予測」こそが、私たちの価値です。 
UC8cq7jy7FxQ6yW8vaTd1dUg,United Top Tech,https://www.youtube.com/@unitedtoptech6288,46000,,2211,26922863,1,ai_keywords:AI,rejected,not_japan_ai_enough,"A growing channel that deals about technology, AI, programming in C , C++ , java , python , flutter , web development , 3d animation blender and other fun stuff ."
UCrwvt0Y8fgoWdc6Z-cH12RA,SupriyaTechTalks,https://www.youtube.com/@supriyatechtalks,61400,IN,339,3737003,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to my channel SupriyaTechTalks – the place where creativity meets technology!  On this channel, you’ll find easy-to-follow tutorials on how to create stunning AI-generated videos, whether you’re just starting out"
UC7PSWTGX9xcX7JG9u1aw4uw,diff tech,https://www.youtube.com/@thedifftech,17,JP,124,27253,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,OSS、ソフトウェア、クラウドサービス・AI・開発者ツールの「diff」を、エンジニアの視点で読み解くチャンネル。 ながらでキャッチアップ、深掘りも歴史も。 
UC9XxwM0RTJ1GvGwlHhsL-dA,RogerRogerAI,https://www.youtube.com/@rogerroger-ai,7930,PL,52,201087,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Я — Ігор, і тут ти знайдеш: 🔹 Огляди найновіших AI-інструментів і технологій 🔹 Готові шаблони AI-асистентів, які зекономлять тобі час 🔹 Корисні поради, лайфхаки та натхнення для твоїх проєктів  Приєднуйся до нашої спільн"
UC4ThH0CuUl3N1evG129hE-g,TWiz,https://www.youtube.com/@twiz27,2560,AU,1491,949814,0,,rejected,not_japan_ai_enough,Welcome to the channel =)   We cover anything from cooking videos to tech reviews and everything in between! 
UC5vXf1M3cbJ5ikr7BrUOsZw,ミオちゃんねる,https://www.youtube.com/@kami197001,7,JP,146,14054,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,AI動画 歌 ニュース 雑学
UCxuslT1564sP1Wm6xkr0oeg,Kashflo Academy,https://www.youtube.com/@kashfloacademy,41,US,402,25121,1,ai_keywords:AI,rejected,subscriber_out_of_range,"💰 Kashflo Academy: AI Income for the Regular Person Welcome to Kashflo Academy! 👋  Tired of AI hype and ""get rich quick"" schemes? This channel cuts through the noise to show regular people how to create real, sustainable"
UCZuB4nKWmba2GqmtjSrgKqA,Geeky Script,https://www.youtube.com/@geekyscript,128000,IN,802,39021424,0,,rejected,not_japan_ai_enough,"👋 Hi, I’m @GeekyScript 👀 Geeky Script is an e-learning platform with Millions of unique visitors each month. This is an attempt to teach the basics of coding to all aspirants which took me ages to learn. At Geeky Script,"
UCvS_23JUwPlmdP-J4B9YKFA,Verseflow【公式】 - 動画作成に悩むすべての人に,https://www.youtube.com/@verseflow_ai,7,JP,40,5751,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,▶ サービスはこちら：  https://www.verseflow.tech/?ref=verseflow_youtube  Verseflow（バースフロー）の公式チャンネルです。 テキストか音源を入れるだけで、台本・ナレーション・画像・動画・サムネ・YouTube投稿まで、AIがまるごと自動。 縦型（ショート）・横型・正方形に対応し、最短5分で1本仕上がります。  このチャンネルでは ・Verseflow で作った動画の作例（いろ
UCnqfe58aUR8N3D2LV6lEoJQ,The Neuron,https://www.youtube.com/@theneuronai,20800,US,699,733717,1,ai_keywords:AI,rejected,not_japan_ai_enough,"The Neuron is a daily newsletter with 700,000+ readers that covers the latest AI developments, trends and research; this is our YouTube Channel, hosted by Grant Harvey and Corey Noles. We aim to create digestible, inform"
UCCrIRPEPbTti4qe2OsGg07g,chiruruAI,https://www.youtube.com/@chiruruai,59,JP,336,63728,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,"テック系ニュース解説AIちるる。 #ai #aivtuber  Notice: All contents (images, videos, texts, and voices) are 100% AI-generated. "
UCHxGmR231k8xn0OQNGxeYmQ,ナルシッス上田,https://www.youtube.com/@null-sys-ueda,3,JP,10,1576,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,『君たちが僕らを語り継ぐ』 作詞作曲をAIでより豊かに。ナルシストのメンバー五人+AIの力で作曲します。 いつも騒がしく楽しみます。 よろしくお願いいたします。 
UCCiJtmmlsgWzli8gAwkLiUA,凪尾MAX_AI,https://www.youtube.com/@nagiomaxai,8,JP,40,22149,7,"country_jp,japanese_text,ai_keywords:AI/Manus",rejected,subscriber_out_of_range,最近話題のManus AIで遊んでます！ AIを使っておもしろ動画投稿していきます！  YouTubeメインチャンネル：https://www.youtube.com/channel/UCs_0n9y_qw6fAniS4mQ7q8w TikTok AI用：https://www.tiktok.com/@nagio_max インスタAI用：https://www.instagram.com/nagio_max/ X：https://x.c
UCbWkskuGr1I6QHzx7vRGWrw,KAMAL raj,https://www.youtube.com/@kamalraj4073,466,IN,207,478309,0,,rejected,subscriber_out_of_range,"Hi all… This is kamalraj… Welcome to my youtube channel… Please do share, like, comment and subscribe my channel🙏✨"
UCgXDesc6IZBfNWqWJ3fBpdg,YJ X AI,https://www.youtube.com/@yjxai,6400,IN,266,757241,1,ai_keywords:AI,rejected,not_japan_ai_enough,Witnessing for the first time  Intelligence build smarter Intelligence .  Humanity's Last creation. Start of Utopia or acceleration to Dystopia ?  For Business enquiries / Sponsorship / Collaboration Contact : pipinstall
UCh5w7HGqKuGOXuK2e9J_rDA,知らないと損する社会人講座,https://www.youtube.com/@sonshinailab,44,,148,120971,2,japanese_text,rejected,subscriber_out_of_range,知らないと損する社会人向けのお金・仕事の知識を解説するチャンネルです。  朝昼夜、毎日3本投稿します。  〇投稿主の保有資格  ・日商簿記1級  ・FP技能士2級   このチャンネルの視聴者の皆様が豊かな生活を出来ることを目指して、 日々動画投稿を行っております！   
UCpChk_L8G4LpMrGUY4qDyDA,ProCode,https://www.youtube.com/@procode9,13800,IN,799,1255196,0,,rejected,not_japan_ai_enough,The ultimate destination for learning Fullstack development for coding interviews. Everything you need right from system design to data structures and algorithms. 
UCs2FrN3-HrBGvc6cLjIwW3Q,ACTV +180│ビジネステック留学のアクトハウス,https://www.youtube.com/@act-cebu,71,PH,137,33539,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,フィリピン・セブ島の「+180 ビジネステック留学 アクトハウス」公式チャンネル（ACTV +180）です。  本チャンネルは、180日間のストイックな挑戦をそのまま収録しているドキュメンタリー・チャンネル。参加者が「IT未経験・英語は初心者」からスタートし、最先端職種「FDE（フォワード・デプロイド・エンジニア）」へと到達するリアルな日常を収録しています。起業／フリーランス／IT転職への軌跡を逐次アーカイブ。  AIの台頭に伴い、いま
UCIR2mQ77wHrLMreV45nYhgw,かまいたちチャンネル,https://www.youtube.com/@kamaitachi.channel,2590000,JP,1418,1657790018,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,お笑いコンビ「かまいたち」による専門チャンネルです。 ダウンタウン松本さんにチャンネル名を命名していただきました。 ※「ねおちゃん」と「ミルクボーイ」のYouTubeチャンネルではありません。  動画アップは【隔日】で【12時】の可能性が高いです
UC9-rCwYYOG4zIms_S3M7pLg,NetLab IA,https://www.youtube.com/@netlabia,2,,13,1288,0,,rejected,subscriber_out_of_range,Aprendiendo redes + IA desde cero Packet Tracer | Networking | Automatización 
UCmdLdtVJhilyLHwVJ7JZIuw,自動化太郎チャンネル,https://www.youtube.com/@karitako1981,7,,51,17036,2,japanese_text,rejected,subscriber_out_of_range,「ようこそ！仕事の生産性を爆上げするYouTubeチャンネルへ！時短術からVBA、Pythonまで、効率的な仕事の進め方を解説します。無駄な時間を削減し、より効果的なスキルを身につけることで、あなたのキャリアを加速させましょう！一緒に未来を切り拓くための秘訣を見つけ、成功への道を歩みましょう！チャンネル登録して、仕事に革命を起こしましょう！」
UC4_jeBnLBx2hlWJronvPB2g,MakerThrive,https://www.youtube.com/@makerthrive,9890,US,768,5388431,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to MakerThrive! We are a builder-focused media platform exploring AI, startups, and practical execution. We help creators and founders ship real products using modern tools through walkthroughs, demos, and real-w"
UCHg62xG-KrYxZD-iF12ADYg,en4ja 英単語 動画を見て専用Webアプリで暗記する,https://www.youtube.com/@en4ja英単語,58,JP,807,45134,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,"en4ja 英単語 動画を見て専用Webアプリで暗記する 専用Webアプリをつかって暗記や復習をしやすくしています 専用Webアプリからも動画を視聴できます 動画とテストボタンから探してください  専用Webアプリはブラウザからご利用できます https://en4ja.com/ 無料。ユーザー登録やログインは不要  ブラウザで上のURLのページを開いたら Androidの場合 ""ホーム画面に追加""をタップするか、または通知にしたがって"
UChlyM2U7XnVgxjG13B9tbIw,小坂将人,https://www.youtube.com/@kosa-e-mon,4,,33,3030,2,japanese_text,rejected,subscriber_out_of_range,
UCEZHq-yLZ0BlMu0PeLtjgJQ,ModernWorld🌍⬅️,https://www.youtube.com/@modernworld830,675,,61,137473,0,,rejected,subscriber_out_of_range,
UC5MBUDmF36mCT8IbItyWWGQ,Joey,https://www.youtube.com/@joey-p6m,171,,36,73023,0,,rejected,subscriber_out_of_range,"Hi, I’m Joey, founder of Prolo Ring — the all-in-one ring that lets you control your digital world from your fingertip. We’ll keep sharing fresh updates on our development and production journey here. Feel free to reach "
UC0Oh1Insyer36WnwVUWdoeg,基島隆蔵,https://www.youtube.com/@ryuzokijima,18,,8,10356,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,"\フォローするとこれからのAI時代に備えられる🤖/ 18歳 Yobou(株) 代表 ラ・サール高校を中退してガチAI Nativeな世界を生きてる🔥 📢次回のAI講座は5/30,31に開催。申し込みは↓  https://luma.com/yt43u0ck"
UCjc1vfduI7BhVMXBLJLDjmA,Brock Mesarich | AI for Non Techies,https://www.youtube.com/@brockmesarich,117000,US,508,8908346,1,ai_keywords:AI,rejected,not_japan_ai_enough,Helping Non-Techies Navigate the World of AI | sponsorships@brockmesarich.com
UCFVteOob_YXJHPaGTqlDV2Q,CodeHead,https://www.youtube.com/@codehead01,90400,US,178,6951961,2,japanese_text,rejected,not_japan_ai_enough,I make tech rants apparently  ¯\_(ツ)_/¯ 
UCdeljknBIJ2IMiZkAycPJug,株式会社BeeX,https://www.youtube.com/@beex1523,187,JP,33,19577,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,SAPなど基幹システムを中心としたエンタープライズシステムのクラウドインテグレーションを専業として、2016年3月に設立した株式会社BeeXが提供する動画チャネルです。
UCvMSR-ZwSS7TsEqJYVHgcWw,jakee__ai,https://www.youtube.com/@jake_ai,20,,17,11416,1,ai_keywords:AI,rejected,subscriber_out_of_range,
