channel_id,name,url,subscribers,country,videos,views,japan_ai_score,locale_reason,status,reject_reason,description
UC9-rCwYYOG4zIms_S3M7pLg,NetLab IA,https://www.youtube.com/@netlabia,2,,13,1288,0,,rejected,subscriber_out_of_range,Aprendiendo redes + IA desde cero Packet Tracer | Networking | Automatización 
UCmdLdtVJhilyLHwVJ7JZIuw,自動化太郎チャンネル,https://www.youtube.com/@karitako1981,7,,51,17036,2,japanese_text,rejected,subscriber_out_of_range,「ようこそ！仕事の生産性を爆上げするYouTubeチャンネルへ！時短術からVBA、Pythonまで、効率的な仕事の進め方を解説します。無駄な時間を削減し、より効果的なスキルを身につけることで、あなたのキャリアを加速させましょう！一緒に未来を切り拓くための秘訣を見つけ、成功への道を歩みましょう！チャンネル登録して、仕事に革命を起こしましょう！」
UC4_jeBnLBx2hlWJronvPB2g,MakerThrive,https://www.youtube.com/@makerthrive,9890,US,768,5388431,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to MakerThrive! We are a builder-focused media platform exploring AI, startups, and practical execution. We help creators and founders ship real products using modern tools through walkthroughs, demos, and real-w"
UCHg62xG-KrYxZD-iF12ADYg,en4ja 英単語 動画を見て専用Webアプリで暗記する,https://www.youtube.com/@en4ja英単語,58,JP,807,45134,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,"en4ja 英単語 動画を見て専用Webアプリで暗記する 専用Webアプリをつかって暗記や復習をしやすくしています 専用Webアプリからも動画を視聴できます 動画とテストボタンから探してください  専用Webアプリはブラウザからご利用できます https://en4ja.com/ 無料。ユーザー登録やログインは不要  ブラウザで上のURLのページを開いたら Androidの場合 ""ホーム画面に追加""をタップするか、または通知にしたがって"
UChlyM2U7XnVgxjG13B9tbIw,小坂将人,https://www.youtube.com/@kosa-e-mon,4,,33,3030,2,japanese_text,rejected,subscriber_out_of_range,
UCEZHq-yLZ0BlMu0PeLtjgJQ,ModernWorld🌍⬅️,https://www.youtube.com/@modernworld830,675,,61,137473,0,,rejected,subscriber_out_of_range,
UC5MBUDmF36mCT8IbItyWWGQ,Joey,https://www.youtube.com/@joey-p6m,171,,36,73023,0,,rejected,subscriber_out_of_range,"Hi, I’m Joey, founder of Prolo Ring — the all-in-one ring that lets you control your digital world from your fingertip. We’ll keep sharing fresh updates on our development and production journey here. Feel free to reach "
UCAqu60LmcJ6rIp9WGjKuC1Q,Itsuki | AI×ビジネス ch,https://www.youtube.com/@itsukichannel5745,1370,JP,77,77637,8,"country_jp,japanese_text,ai_keywords:AI/ChatGPT/Claude",accepted,,"このチャンネルは、AIを業務に組み込みたいPM / マーケター / 経営者 のための、 ""実務で本当に効いた使い方""だけを共有する最前線ラボです。  ch運営者（SaaS PdM／学生マーケ企業）が、広告運用・経営判断・組織設計の現場で実際に試したAIワークフローを、忖度なし・実例ベースで公開します。 🔔 通知ONで、毎日のAI業務改善をお見逃しなく。  #AI #PM #マーケティング #経営 #ClaudeCode #Gemini "
UCl4KCiZeddI_oa5RVhg6EQw,IT人材育成チャンネル,https://www.youtube.com/@it_literacy_school,2260,JP,65,138056,5,"country_jp,japanese_text",accepted,,"ITコンサルタント 宮﨑 たかふみ 1982年生まれ神奈川県相模原市出身。  約10年営業職として訪問販売、店舗営業、テレマーケティングを経験してベンチャー企業に創業から参画。  ベンチャー企業では 営業サポート、実績開示、総務、システム開発など分野横断的に幅広く様々な業務を担当。  独学でシステム開発を学び、創業期から社内システムの開発・保守を担当した会社は 上場して年商150億円規模まで成長することができました。  ""ITをもっと身"
UCrEIxEZJnQvUJn6W8f5UG9Q,ビジネス＋ITチャンネル,https://www.youtube.com/@bitsbbit,14900,JP,479,2063867,5,"country_jp,japanese_text",accepted,,▼「ビジネス＋ITチャンネル」とは？ 「ビジネス＋IT」は、ITと経営の融合でビジネスの課題を解決するWebメディアです。 「ビジネス＋ITチャンネル」では、ちょっと難しいIT・ビジネスの記事の内容を、やわらかく伝える動画を配信していきます。ぜひチャンネル登録お願いします！  ▼Webメディア「ビジネス＋IT」（ビジネスプラスアイティ）はこちら https://www.sbbit.jp/​ 平日は毎日配信、記事はすべて無料で読めます。 
UC-O2TdTLzJPilWFbejiC8wg,おしえてAI先生,https://www.youtube.com/@ai-teacher-shiftai,2120,JP,279,303056,6,"country_jp,japanese_text,ai_keywords:AI",accepted,,▼セミナー申し込みで豪華12大プレゼントを受け取る🎁 https://l.shift-ai.co.jp/lp/lpca01a-v2/  ★株式会社SHIFT AIの採用ページはコチラから！ https://shift-ai.co.jp/recruit/ ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝  🏙️運営企業：株式会社SHIFT AI🏙️ https://shift-ai.co.jp/ 
UC0Oh1Insyer36WnwVUWdoeg,基島隆蔵,https://www.youtube.com/@ryuzokijima,18,,8,10356,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,"\フォローするとこれからのAI時代に備えられる🤖/ 18歳 Yobou(株) 代表 ラ・サール高校を中退してガチAI Nativeな世界を生きてる🔥 📢次回のAI講座は5/30,31に開催。申し込みは↓  https://luma.com/yt43u0ck"
UCjc1vfduI7BhVMXBLJLDjmA,Brock Mesarich | AI for Non Techies,https://www.youtube.com/@brockmesarich,117000,US,508,8908346,1,ai_keywords:AI,rejected,not_japan_ai_enough,Helping Non-Techies Navigate the World of AI | sponsorships@brockmesarich.com
UCFVteOob_YXJHPaGTqlDV2Q,CodeHead,https://www.youtube.com/@codehead01,90400,US,178,6951961,2,japanese_text,rejected,not_japan_ai_enough,I make tech rants apparently  ¯\_(ツ)_/¯ 
UCdeljknBIJ2IMiZkAycPJug,株式会社BeeX,https://www.youtube.com/@beex1523,187,JP,33,19577,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,SAPなど基幹システムを中心としたエンタープライズシステムのクラウドインテグレーションを専業として、2016年3月に設立した株式会社BeeXが提供する動画チャネルです。
UCvMSR-ZwSS7TsEqJYVHgcWw,jakee__ai,https://www.youtube.com/@jake_ai,20,,17,11416,1,ai_keywords:AI,rejected,subscriber_out_of_range,
UCRk6UAzZHddalNDaRGejXqA,Kellyn McMullan,https://www.youtube.com/@kellynmcmullan,5530,,1754,5125612,0,,rejected,not_japan_ai_enough,Hi! I'm Kellyn (it rhymes with melon) and I'm a twenty-something living and working in NYC!   I work full-time as a social media manager and I also freelance in content creation/social media management on the weekends/ev
UCOBFpGvAZ4rDEgBK51zIjwQ,Ask Dav | Your AI Guide,https://www.youtube.com/@askdav123,6,,9,3649,2,ai_keywords:AI/ChatGPT,rejected,subscriber_out_of_range,"Ask Dav AI is your practical guide to creating content, videos, designs, websites, and digital assets using AI tools.  On this channel, I break down how viral-style AI content is made step by step from the idea, to the p"
UCZXhBMajvzTghLPIhdh_2RQ,JuneLow,https://www.youtube.com/@junelowstory,3130,US,709,882979,2,ai_keywords:AI/ChatGPT,rejected,not_japan_ai_enough,"I help online entrepreneurs, coaches &  business owners build their personal branding & authority via live video marketing through our 7-Day Amazing Video Challenge.  🦾 FREE CHATGPT COURSE 🦾  https://junelow.net/chatgpt "
UC8rZKAtCzrxkoOW72Nj6_5Q,みらいくんのスマホAI教室,https://www.youtube.com/@miraikun_sumaho_ai,0,,1,0,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,
UCzOMBStlSDfyai6rWdK3hWw,Software Testing Mentor,https://www.youtube.com/@softwaretestingmentor,210000,AU,1245,30183696,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Hi There 👋! Thanks for stopping by. My name is Manish Verma and this channel is created for you. I have created this channel to share the practical knowledge about Jira, Confluence, Software Testing, Test Automation, Tes"
UCZTw-51VC0DP5L09PG2wFzw,James Sapp,https://www.youtube.com/@jamessapp-ww1pl,93,,156,11643,0,,rejected,subscriber_out_of_range,This Channel is about all things ERC and how to maximize your ERC Filing. 
UCsbNMcAtJJt1Ql3_2KHPL2A,AI BusinessBrains,https://www.youtube.com/@aibusinessbrains123,4410,AU,270,1092682,1,ai_keywords:AI,rejected,not_japan_ai_enough,"HIGGS-XV1X0  Welcome to 'AI Business Brains' on YouTube! This is the place where we talk all about AI - that's artificial intelligence - and how it's changing the business world. We've got videos on the latest AI news, c"
UCULj2e4vKQ0B4TDE_gUXdSw,Taha El-Helwani,https://www.youtube.com/@tahahelwani843,2,,5,0,0,,rejected,subscriber_out_of_range,
UC_lcYgRn9kD-KpaYZfcZ25w,Saumya,https://www.youtube.com/@jhasaumya155,5,,3,2057,0,,rejected,subscriber_out_of_range,
UCDBCew_8CCzAGJkvZq2Qj0w,AI副業ラボ,https://www.youtube.com/@ai副業ラボ-e9s,0,,10,2441,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,
UCkM_tde63gTvLF5K9E--PTg,haku_46w,https://www.youtube.com/@webマーケティングhaku,19,,184,105855,2,japanese_text,rejected,subscriber_out_of_range,▼1人で自宅でできるWEBマーケティングの取り組み方 を受け取る→ [https://lin.ee/rLP4qPO] LINE登録はちょっと考えたいという方はここからでも考えてみてください →https://shiro-market.github.io/lp/  このチャンネルについて... 📌 まず最初にこれだけ読んでください。    副業・WEBマーケで稼ぐ「正しい順番」を   LINEで無料公開しています。   ═════════
UCJ-7G59qmhEO4QqxzER2cbg,Amrit Talks,https://www.youtube.com/@amrit_talks,59100,IN,1202,10226523,2,ai_keywords:AI/ChatGPT,rejected,not_japan_ai_enough,"Welcome to Amrittalks, your go-to destination for everything Artificial Intelligence and technology! 🚀 We cover the latest AI trends, breaking news, and powerful AI tools shaping industries worldwide. Whether you’re curi"
UCf4sXk66VuWGlg4Nh0tuCdA,Devsplainers,https://www.youtube.com/@devsplainers,4280,,77,353042,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to Devsplainers. Plain-English explainers of professional software, developer tools, and complex technical concepts.  Most tech tutorials are either dense textbook documentation or monotone screen recordings. We "
UCrtWPIOE1SxFGja79GIDZYg,iamumagy,https://www.youtube.com/@iamumagy,1,,1,489,0,,rejected,subscriber_out_of_range,
UC5y-Hrs87ACfg9RLFpJ0_dQ,ジェシー・AIの本質と未来,https://www.youtube.com/@jesse_ai_lab,292,JP,6,18619,8,"country_jp,japanese_text,ai_keywords:AI/ChatGPT/Claude/エージェント",rejected,subscriber_out_of_range,"AIは、日々の仕事を変えるだけでなく、社会や人生そのものを大きく変えていきます。 このチャンネルは、身近な活用から社会全体の動きまでを多角的に掘り下げ、その本質に迫ります。  最新ツールの紹介やニュースを""追うだけ""では終わりません。 経営・財務の実務経験と、AIの技術的な理解の両方を持つ立場から、 話題に流されず、「本当に役立つことは何か」を見抜いてお届けします。  ▼ 扱うテーマ ・実演と検証：Claude Code などのAIエー"
UCTnpgU82qFcsD-ljCKz4guQ,AI実装ラボ,https://www.youtube.com/@ai_jisso_lab,1,,37,4769,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,
UCF4c7UkIusFsfgdxcK3L_Aw,動画ファン,https://www.youtube.com/@video-fun,149000,JP,1699,47779531,5,"country_jp,japanese_text",accepted,,2019年より、YouTube公認ビデオコントリビューターとして活動中です！ 動画ファンYouTubeチャンネルでは、Youtubeを見るだけではなく、YouTubeクリエイターに役立つ情報を発信しています。 また、「動画」をキーワードに、インスタグラムやTwitter、LINEなどのSNSのちょっとした裏技、 iPhone、Android、それぞれのスマホの使い方や、Windowsのパソコンの便利技なども、 わかりやすさをモットーに紹
UCy4UYIOeN99HyC2fux4Kluw,AutomationFlow ,https://www.youtube.com/@aiautomationhelp,6340,,1467,8604411,1,ai_keywords:AI,rejected,not_japan_ai_enough,The #1 Place to get your AI Information & Tips to build your ai side hustle (or main hustle) in 2025 and 2026 
UCCXN1RwNRDHMhsthPZsEpUA,VOID SIGNAL | AI未来研究所,https://www.youtube.com/@voidsignal-ai-lab,1,,16,10521,5,"japanese_text,ai_keywords:AI/生成AI/ChatGPT/Claude",rejected,subscriber_out_of_range,VOID SIGNAL | AI未来研究所は、生成AI・AIエージェント・個人開発・自動化ツールの変化を、実例ベースで短く整理するチャンネルです。  話題のAIツールやOSS、開発ワークフロー、制作自動化のニュースを、導入前に見るべき判断基準として解説します。 課金・固定費・時間コスト・ローカルAI化の観点から、「便利そう」に見えるものを実用目線で整理します。  主なテーマ: - 生成AI / ChatGPT / Claude / Co
UC7L0nRaKwstBVzZODMqFXqQ,TechMind AI,https://www.youtube.com/@techmindsecurity,0,,16,169,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Welcome to TechMind AI Security — your go-to source for mastering AI-powered cybersecurity. We break down the latest threats, tools, and strategies so you can protect yourself and your business in an AI-driven world. Fro"
UCdWM_KbiyD2bv-IOxkSKvLA,BANSO CHANNEL,https://www.youtube.com/@banso-channel,118,JP,52,11373,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,中堅・中小企業、地方企業、スタートアップ企業に”ばんそう”する、BANSO CHANNEL。 人とテクノロジーで日本を元気に── 中堅・中小企業の経営課題解決を支援する「株式会社ばんそう」のメンバーが、 各業界の第一線で活躍するプロフェッショナルと対談を行い、 経営のヒントや実践知、これからの時代を生き抜くための視座をお届けします。  ▼YouTubeコメントポリシーについて BANSO CHANNELでは、YouTubeコメントにおけ
UCNyN5h_EJ1ktJoTODTD6DyA,中村祐太のFindUアカデミー【AI&WEB開発】,https://www.youtube.com/@yuta-nakamura,9090,JP,234,1062470,7,"country_jp,japanese_text,ai_keywords:AI/生成AI",accepted,,こんにちは！中村祐太（Yuta Nakamura）です。ITエンジニア／生成AI専門家／プログラミング講師として活動し、オンラインで30万人以上の受講生と学びを共有しています。  このチャンネルでは、AI・プログラミング・テクノロジー・キャリアの最新情報や実践的ノウハウをお届けします。  私の目標は、「自分らしく働ける社会を作ること」。 そのための手段として、教育の力を信じ、プログラミング教育や生成AI活用の発信に力を入れています。 こ
UC5500iJBOrKTvXoWLziy_Tw,カボの開発メモ,https://www.youtube.com/@kabodevmemo,2,,20,4025,2,japanese_text,rejected,subscriber_out_of_range,Docker / Ubuntu / VS Code / GPU開発で詰まった原因と対策をまとめる開発メモです。  カボが、開発環境の「詰まり」をゆるく解説します。  詳しい手順や設定例は、X・noteにもまとめています。 
UCtB0m-cz_RBktmAQu4DTDdg,"けんぴ | 30秒で分かるズル賢いPC,Excel術",https://www.youtube.com/@ken_pc_skill,27600,JP,38,11011130,5,"country_jp,japanese_text",accepted,,「そんなPCワザ、どこで知るの！？」をモットーに、 見るだけで自然とPCスキルが上がっていくノウハウを投稿しています！  ずる賢くPCで時短したい人は、チャンネル登録してもらえると喜びます😊 Instagramがメイン↓ 
UCcYKjf55fmOsJW_on8UIs9w,Mayank Aggarwal,https://www.youtube.com/@tech.mayankagg,55100,,140,1667336,1,ai_keywords:AI,rejected,not_japan_ai_enough,I make AI work for you.
UCgeaC4OEk0t54m2hWQtjjIw,Atsueigo,https://www.youtube.com/@atsueigo,678000,JP,964,122690301,5,"country_jp,japanese_text",accepted,,こんにちは。　ATSUです。 このチャンネルでは生まれて大学卒業までずっと日本で育った私が英検１級、TOEIC満点、TOEFL114点、IELTS8.5を取得し、大学院留学（成績優秀にて卒業）、そしてメルボルン（オーストラリア）にてBig4会計事務所に就職を達成するまでに行ってきた英語学習を動画を通じてシェアしています。是非ともチャンネル登録お願いします。  Twitter:https://twitter.com/atsueigo 簡単
UCJ1L2ajG9raiD9-YB_I3CPQ,Ray Mercury,https://www.youtube.com/@mercury_cs18,487,JP,211,93897,3,country_jp,rejected,subscriber_out_of_range,
UCYFRW7Zuc9rs3jaTqfLPK7Q,一本のペン,https://www.youtube.com/@this_is_one_pen,1420,JP,331,164804,5,"country_jp,japanese_text",accepted,,へのへのもへじ作家。 たまに短い小説を書いたりしています。 最近はオリジナル曲も作っています。  このチャンネルの動画では音声に以下を使用しています。 CeVIO：すずきつづみ VOICEVOX：ナースロボ＿タイプＴ VOICEVOX：もち子さん VOICEVOX：ちび式じい VOICEVOX：九州そら VOICEVOX：ずんだもん VOICEVOX：No.7 VoiSona：知声 VoiSona：こむらさきももか 
UCv8fsAhOJKLDxyx2lkNS_Og,Run the Numbers with CJ Gustafson,https://www.youtube.com/@runthenumberswithcj,5950,US,955,359747,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Run the Numbers is a business podcast about financial metrics and business models for CFOs, aspiring CFOs, finance leaders, and ambitious people operating tech startups. Hosted by CJ Gustafson, CFO and writer of Mostly M"
UCv7m_ohx9SNmgeyOScsG_Pw,Rourke Heath,https://www.youtube.com/@rourkeheath,68300,,311,18070846,0,,rejected,not_japan_ai_enough,
UC5Khn85xdWXTl3umlkHSTHA,Andrew Forte,https://www.youtube.com/@andrewforte1,13600,ZA,204,879084,1,ai_keywords:AI,rejected,not_japan_ai_enough,Finance Automations and AI automations!
UCnQRFuRxUz70exB5eMbKuyA,AI搭載スライド自動生成サービス「イルシル」,https://www.youtube.com/@ai搭載スライド自動生成サービ,2610,,159,952486,3,"japanese_text,ai_keywords:AI",accepted,,「イルシル」は、AI搭載のスライド自動生成サービスで、スライド資料作成時間を効率化し、誰でも簡単に作ることができます。 無料トライアルもご用意しておりますので、導入前の使用感をお気軽にお確かめください。 「イルシル」のサービス概要はこちら： https://irusiru.jp/ お問い合わせはこちら： https://irusiru.jp/form ※連絡に2~3日お時間をいただく場合がございます。 　迷惑メールに振り分けられる可能性
UCR4i9PFtlDp0LLqJ4rwDGzg,みずも【AI音楽収益化】,https://www.youtube.com/@mizumo-info,8,,23,5840,4,"japanese_text,ai_keywords:AI/生成AI",rejected,subscriber_out_of_range,AI音楽を使ってゼロから収益化するリアルな舞台裏を発信するチャンネルです！ このチャンネルでは、話題の自動作曲AI「Suno AI」などを駆使し、 日本最大級の二次元コンテンツプラットフォーム「DLsite」などで実際に作品を作って 販売・マネタイズする具体的な手順やノウハウを公開していきます！  「AIで音楽を作ってみたいけど難しそう」 「生成AIを副業に活かしたい」 「本当にAI音楽って稼げるの？」という 副業初心者やクリエイターの
UChCpecx52N-gut4Q5ThwoOA,動画編集初心者🔰,https://www.youtube.com/@doga-syosinsya,0,,2,633,2,japanese_text,rejected,subscriber_out_of_range,
UCL-KLXn675eAz52Eq9UCnrg,Erik Lazar,https://www.youtube.com/@erik_lazar,1560,CA,55,129583,2,ai_keywords:AI/Claude,rejected,not_japan_ai_enough,"I show you how to use AI tools to build faster, automate the boring stuff, and stay ahead of what's coming. Every week: Claude Code, N8N, Gemini, and the best AI workflows that actually work in the real world — no fluff,"
UCtl3vKTF9lo4MqQHFUc5j8Q,Kym Tolson The Traveling Therapist,https://www.youtube.com/@kymtolson,5590,US,1038,391799,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Hi! I'm Kym Tolson! As a therapist turned digital nomad, I've transformed my passion for travel into an exhilarating lifestyle, living in Airbnbs across the globe. My journey has led me to create ""Bill Like A Boss,"" a th"
UCry3suiu7u1apD6FM_Q2Xtg,Mitch Barham | Beardpreneur,https://www.youtube.com/@beardpreneur,1960,US,1251,443063,2,ai_keywords:AI/Claude,rejected,not_japan_ai_enough,"AI agents and agentic workflows for business owners scaling profitably. We build with Claude Code, Claude with co-work, and other AI systems to help you automate operations, reduce manual work, and do more with less. Lea"
UCyQChpLGpbVqJx0j1_auziQ,AIコーディングラボ,https://www.youtube.com/@sat0sh-dev,52,,103,85347,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,AIコーディングでいろんなものを作っていきます！ 作ったもの置き場 https://github.com/ai-coding-lab
UCq4tFx2rHBAkcvKDTXrPcDw,数理の弾丸,https://www.youtube.com/@mathbullet,14500,JP,62,426008,6,"country_jp,japanese_text,ai_keywords:LLM",accepted,,サイバネティック・エデュケーショナルハードコア  運営者について： ・船蔵颯（Hayate Funakura） ・博士（京都大学、人間・環境学）  数理論理学に由来する枠組みと言語学・自然言語処理の接続、および自然言語処理に駆動された言語研究に取り組んでいる者です。学部は阪大文学部哲学科出身。  著書『言語の数理とLLMの知能』オーム社（2025年）  https://www.ohmsha.co.jp/book/978427423358
UCD9aIu2nSsOFkV_UjdGebyA,Ai expert,https://www.youtube.com/@aiexpert-e3o,6,,73,2429,1,ai_keywords:AI,rejected,subscriber_out_of_range,"We help you go from a basic prompt user to a skilled AI expert capable of generating real results and income. You’ll get: • Complete AI Transformation Guide • Massive library of +15,000 high-performance prompts (40+ cate"
UCu7F6zHbzDgvDo1uVenpeqw,Code with Technyyks,https://www.youtube.com/@codewithtechnyksofficial,11700,IN,173,711685,2,ai_keywords:AI/LLM,rejected,not_japan_ai_enough,"Full Stack aur AI Automation — Hindi mein.  Is channel par aap seekhenge: ▸ Full Stack Development — Angular, React, Node.js, Ionic, Laravel, MERN & more ▸ AI Automation — n8n workflows, Agentic AI agents, real projects "
UC-DDpi2vg1UFVPhxFl3hiBA,ZENOC -ZENオムニサイエンス・クラブ-,https://www.youtube.com/@zenoc-ch,160,JP,116,62316,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,ZENOC／ゼノックとは？ ZEN Omniscience Club／ゼン・オムニサイエンス・クラブ（略称：ZENOC／ゼノック）  みんなで学びや研究をより楽しく充実させられるように…… 「知」に着目した活動をするクラブです。 ZEN大学のサークルとしてスタートしましたが、このチャンネルのコンテンツは全世界の全人類対象です。  このYouTubeチャンネルでは、複数の番組をお届けしていく予定です。 2026年4月現在は、毎週火曜夜9時
UCY16XzzRhK1qHCFOPgibgBg,AI活用伝道師 ,https://www.youtube.com/@ai活用伝道師,823,JP,44,41389,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,エンジニアとして２０年以上、ホームページ、WEBアプリ、Windowsアプリ、Androidアプリ、iOSアプリ制作。今はAIを活用し、自動化、時短、並列処理を実行中。 AIの活用を広めるために活動中
UC8D-HbsLek8eG3wv2N1suxw,SKRS,https://www.youtube.com/@skrs-lets-learn-together,1920,US,881,377919,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to SKRS, your ultimate destination for viral videos, AI experiments, cricket highlights, Modi clips, blockbuster movies, festival celebrations, birthday & anniversary songs, motivational anthems, and original son"
UCkft5sNHH_KqepzymSYBKiA,Bpro Club Ai & Skills ,https://www.youtube.com/@bproclub,35700,IN,43,28871,3,ai_keywords:AI/ChatGPT/Claude,accepted,,"Bpro Club is a practical learning platform focused on AI skills, digital skills, and real-world earning for Bharat.  This channel is built for students, freshers, and job switchers who want to learn skills that actually "
UC3x9fsx_-glBNEXf8E8fw9A,ガルちゃん話題集,https://www.youtube.com/@garucollection,1060,JP,189,83126,5,"country_jp,japanese_text",accepted,,いつもご視聴いただきありがとうございます！🐰 当チャンネルでは、ガールズちゃんねる内の有益なスレッドを厳選し、分かりやすくまとめてご紹介しています。 特にアラフォー世代に向けたトピックを中心に、 美容・ファッション・ショッピング・雑談など幅広くお届けしています。  画像がなくても楽しめる構成となっておりますので、 家事の合間や子育て中、通勤・通学の時間など、 “ながら視聴”で気軽にお楽しみください。  チャンネル登録・高評価・コメントを
UCXo-4WDyRKZixcfmAiwStQw,【かず】AI×SNS活用術,https://www.youtube.com/@sakazu_sns_ai,1,,2,1072,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,【自己紹介】 チャンネル登録するだけでバズります📈 最新AIツールの使い方をわかりやすく解説🤖 SNS総フォロワー13万の中の人 🎁↓233の動画の超豪華な特典↓🎁 
UCXjtrk4xKFDbbOsd8g5gnMw,AI Hive,https://www.youtube.com/@aihive-global,10,DE,19,1971,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Build, orchestrate, and govern intelligent AI agents across your entire organization - securely, compliantly, and without vendor lock-in! "
UCGDhn43zHaIGs3r51Xmx7hA,AIカチャLab,https://www.youtube.com/@aiカチャlab,10,JP,9,4438,8,"country_jp,japanese_text,ai_keywords:AI/人工知能/ChatGPT/Claude",rejected,subscriber_out_of_range,AIカチャLab — AIで世界はどう変わるのか、毎日追いかけるチャンネル    最新のAIニュースをショート動画で毎日お届け。   気になるニュースは長編動画で深掘り・検証。   生配信ではAIを使った動画制作・MV制作の現場をそのまま公開します。    「AIで何ができるのか」を、ニュースと実践の両面から探求。   AIに少しでも興味があるなら、まずはチャンネル登録を。    ▼ コンテンツ   ・ショート → AIトレンドニュース
UCea1TvubE0tryD0FASHHOJA,Why To Repeat,https://www.youtube.com/@whytorepeat,0,,7,151,0,,rejected,subscriber_out_of_range,
UCWZdzk2YNtvM43vVmPkGGdQ,Age of 3DP / ウノケン【3Dプリンター】,https://www.youtube.com/@ageof3dp,32200,JP,1113,7327134,5,"country_jp,japanese_text",accepted,,家庭用3Dプリンター専門メディア「Age of 3DP」のYouTubeチャンネル！  実機レビューや3Dプリントの様子をアップしていきます！！  〜「Age of 3DP」って何？〜 👉3Dプリンター・レジン・フィラメント選びをサポートする最新情報を発信！ 👉詳細スペックを比べられる無料比較ツールを提供！ 👉機種・材料ごとのリアルタイム価格比較も可能！ 👉最新情報満載の「Age of 3DP」Webサイトはリンクから↓  〜Amazo
UCVgnNEYo2wqISgsYsYoP0VA,Forkcast,https://www.youtube.com/@fork_cast,285,IN,67,45077,1,ai_keywords:AI,rejected,subscriber_out_of_range,"🚀 Discover the hottest trending repositories on GitHub—every single day.  We track what's gaining traction in the open-source community and break it down into quick, easy-to-understand videos.  Whether you're a developer"
UCDntoWVWSxw4WWB95LVeioA,パタプライングリッシュ 公式チャンネル,https://www.youtube.com/@patapura,5910,JP,218,11305870,5,"country_jp,japanese_text",accepted,,"60日間トライアルはリンクから↓ 英語中上級者向け・「英語の知識を""話せるスキル""に変える」ビジネス英語特化のスピーキング専用アプリ「パタプラ」。 TOEIC高得点でも、会議や商談で言葉がパッと出てこない――そんな悩みを解消します。 「パターンプラクティス」と「リピーティング」の科学的メソッドで、ネイティブと同じように「チャンク」を繋げて話す習慣が身につき、英語の瞬発力と応用力が向上します。 1レッスン約15分でながら学習が可能な音声完"
UCDGYA9Zhwc6BIGxgigBLLdg,あきらパパのAI活用学習部屋,https://www.youtube.com/@akira_papa_it,5850,JP,1183,699785,7,"country_jp,japanese_text,ai_keywords:AI/生成AI",accepted,,どうも、あきらパパです☺️  このチャンネルでは、 「AI時代に、個人が自分の可能性を広げるための実践知」を発信しています。  プログラミング、生成AI、仕事術、自己成長。 どれも「知って終わり」じゃなくて、明日から試せる形で届けるのがテーマです🎵  こんな方におすすめです👇 ・プログラミングやITを学んで、人生の選択肢を増やしたい ・生成AIを使って、仕事や発信の質を上げたい ・自分の強みを活かして、成長を加速させたい ・課題を“気合
UCTI8_vW-CmKkZuWIU7Yi8BQ,CodeSpace,https://www.youtube.com/@codespace,19900,,337,2884385,1,ai_keywords:AI,rejected,not_japan_ai_enough,"CodeSpace by BarakLabs — Modern Engineering Made Clear for Tech, SaaS, and AI.  We simplify the world of modern engineering through storytelling, case studies, and high-clarity breakdowns.  Our mission is to help develop"
UC2UQlsRxvkePHrJ44sif6mg,Pedro Peev | Negócio Único,https://www.youtube.com/@pedropeev,660,BR,140,48542,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Um negócio desorganizado te prende. Um negócio com sistema te liberta.  Aqui você aprende a estruturar a gestão do seu pequeno negócio com sistemas e ferramentas simples, sem precisar de equipe grande nem de software car"
UC1W4T_-eTMS6VKBSUQ1IMUw,蒼と灯のAIニュース,https://www.youtube.com/@sakuttoainews,9,JP,21,5637,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,最新のAIニュースを、毎日サクッと。 蒼と灯のふたりが、むずかしいニュースもやさしく、 メリットだけでなく限界も正直に解説します。 「あなたが毎日使うAIにどう関わるか」がわかる、 1〜3分のショート動画を毎日お届け。 高評価とチャンネル登録で応援してね！ 
UCUcyQT9ZyCNgVefyUedc6bA,Smart Digital Products,https://www.youtube.com/@smartdigitalproducts-26,1,,2,10,0,,rejected,subscriber_out_of_range,
